pattern,blur_sigma,noise_std,trial,seed,pipeline,pipeline_description,metric,score,identity_same_input_score,ratio_to_identity_same_input,identity_sharp_anchor,ratio_to_identity_sharp_anchor,calibration_threshold,expected_class,predicted_blurred
checkerboard,1,5,0,20272001,unsharp_1_0,"Unsharp amount 1.0, sigma 1",tenengrad_energy,232320.366150,169760.115417,1.368521,412407.092285,0.563328,212771.225098,intermediate,0
checkerboard,1,5,0,20272001,denoise_then_unsharp,Gaussian denoise then unsharp amount 1.0,laplacian_variance,1305.228836,2498.549513,0.522395,39124.539185,0.033361,19596.280945,intermediate,1
checkerboard,1,5,0,20272001,denoise_then_unsharp,Gaussian denoise then unsharp amount 1.0,tenengrad_energy,145777.808899,169760.115417,0.858728,412407.092285,0.353480,212771.225098,intermediate,1
checkerboard,1,5,0,20272001,unsharp_then_denoise,Unsharp amount 1.0 then Gaussian denoise,laplacian_variance,1134.581985,2498.549513,0.454096,39124.539185,0.028999,19596.280945,intermediate,1
checkerboard,1,5,0,20272001,unsharp_then_denoise,Unsharp amount 1.0 then Gaussian denoise,tenengrad_energy,131595.007416,169760.115417,0.775182,412407.092285,0.319090,212771.225098,intermediate,1
checkerboard,1,5,0,20272001,jpeg_then_resize,JPEG quality 75 then area-linear resize,laplacian_variance,930.900223,2498.549513,0.372576,39124.539185,0.023793,19596.280945,intermediate,1
checkerboard,1,5,0,20272001,jpeg_then_resize,JPEG quality 75 then area-linear resize,tenengrad_energy,108734.793213,169760.115417,0.640520,412407.092285,0.263659,212771.225098,intermediate,1
checkerboard,1,5,0,20272001,resize_then_jpeg,Area-linear resize then JPEG quality 75,laplacian_variance,1055.743759,2498.549513,0.422543,39124.539185,0.026984,19596.280945,intermediate,1
checkerboard,1,5,0,20272001,resize_then_jpeg,Area-linear resize then JPEG quality 75,tenengrad_energy,109368.440369,169760.115417,0.644253,412407.092285,0.265195,212771.225098,intermediate,1
checkerboard,1,5,1,20272002,identity,No preprocessing,laplacian_variance,2499.798398,2499.798398,1.000000,39124.539185,0.063893,19596.280945,intermediate,1
checkerboard,1,5,1,20272002,identity,No preprocessing,tenengrad_energy,169889.740540,169889.740540,1.000000,412407.092285,0.411947,212771.225098,intermediate,1
checkerboard,1,5,1,20272002,jpeg_q95,JPEG quality 95 round trip,laplacian_variance,2593.192823,2499.798398,1.037361,39124.539185,0.066280,19596.280945,intermediate,1
checkerboard,1,5,1,20272002,jpeg_q95,JPEG quality 95 round trip,tenengrad_energy,169675.788788,169889.740540,0.998741,412407.092285,0.411428,212771.225098,intermediate,1
checkerboard,1,5,1,20272002,jpeg_q75,JPEG quality 75 round trip,laplacian_variance,2514.107771,2499.798398,1.005724,39124.539185,0.064259,19596.280945,intermediate,1
checkerboard,1,5,1,20272002,jpeg_q75,JPEG quality 75 round trip,tenengrad_energy,168979.747894,169889.740540,0.994644,412407.092285,0.409740,212771.225098,intermediate,1
checkerboard,1,5,1,20272002,jpeg_q50,JPEG quality 50 round trip,laplacian_variance,2580.989931,2499.798398,1.032479,39124.539185,0.065969,19596.280945,intermediate,1
checkerboard,1,5,1,20272002,jpeg_q50,JPEG quality 50 round trip,tenengrad_energy,170083.824036,169889.740540,1.001142,412407.092285,0.412417,212771.225098,intermediate,1
checkerboard,1,5,1,20272002,resize_area_linear,"0.5x INTER_AREA down, INTER_LINEAR up",laplacian_variance,935.044357,2499.798398,0.374048,39124.539185,0.023899,19596.280945,intermediate,1
checkerboard,1,5,1,20272002,resize_area_linear,"0.5x INTER_AREA down, INTER_LINEAR up",tenengrad_energy,109453.182587,169889.740540,0.644260,412407.092285,0.265401,212771.225098,intermediate,1
checkerboard,1,5,1,20272002,resize_linear_linear,0.5x INTER_LINEAR down and up,laplacian_variance,935.044357,2499.798398,0.374048,39124.539185,0.023899,19596.280945,intermediate,1
checkerboard,1,5,1,20272002,resize_linear_linear,0.5x INTER_LINEAR down and up,tenengrad_energy,109453.182587,169889.740540,0.644260,412407.092285,0.265401,212771.225098,intermediate,1
checkerboard,1,5,1,20272002,gaussian_denoise,Gaussian low-pass sigma 1,laplacian_variance,772.264740,2499.798398,0.308931,39124.539185,0.019739,19596.280945,intermediate,1
checkerboard,1,5,1,20272002,gaussian_denoise,Gaussian low-pass sigma 1,tenengrad_energy,107679.223083,169889.740540,0.633818,412407.092285,0.261099,212771.225098,intermediate,1
checkerboard,1,5,1,20272002,unsharp_0_5,"Unsharp amount 0.5, sigma 1",laplacian_variance,3907.889193,2499.798398,1.563282,39124.539185,0.099883,19596.280945,intermediate,1
checkerboard,1,5,1,20272002,unsharp_0_5,"Unsharp amount 0.5, sigma 1",tenengrad_energy,205993.127869,169889.740540,1.212511,412407.092285,0.499490,212771.225098,intermediate,1
checkerboard,1,5,1,20272002,unsharp_1_0,"Unsharp amount 1.0, sigma 1",laplacian_variance,5319.969627,2499.798398,2.128159,39124.539185,0.135975,19596.280945,intermediate,1
checkerboard,1,5,1,20272002,unsharp_1_0,"Unsharp amount 1.0, sigma 1",tenengrad_energy,232154.414429,169889.740540,1.366500,412407.092285,0.562925,212771.225098,intermediate,0
checkerboard,1,5,1,20272002,denoise_then_unsharp,Gaussian denoise then unsharp amount 1.0,laplacian_variance,1307.312347,2499.798398,0.522967,39124.539185,0.033414,19596.280945,intermediate,1
checkerboard,1,5,1,20272002,denoise_then_unsharp,Gaussian denoise then unsharp amount 1.0,tenengrad_energy,145888.835938,169889.740540,0.858727,412407.092285,0.353750,212771.225098,intermediate,1
checkerboard,1,5,1,20272002,unsharp_then_denoise,Unsharp amount 1.0 then Gaussian denoise,laplacian_variance,1133.810242,2499.798398,0.453561,39124.539185,0.028980,19596.280945,intermediate,1
checkerboard,1,5,1,20272002,unsharp_then_denoise,Unsharp amount 1.0 then Gaussian denoise,tenengrad_energy,131541.409363,169889.740540,0.774275,412407.092285,0.318960,212771.225098,intermediate,1
checkerboard,1,5,1,20272002,jpeg_then_resize,JPEG quality 75 then area-linear resize,laplacian_variance,930.569275,2499.798398,0.372258,39124.539185,0.023785,19596.280945,intermediate,1
checkerboard,1,5,1,20272002,jpeg_then_resize,JPEG quality 75 then area-linear resize,tenengrad_energy,108696.399292,169889.740540,0.639806,412407.092285,0.263566,212771.225098,intermediate,1
checkerboard,1,5,1,20272002,resize_then_jpeg,Area-linear resize then JPEG quality 75,laplacian_variance,1057.488463,2499.798398,0.423029,39124.539185,0.027029,19596.280945,intermediate,1
checkerboard,1,5,1,20272002,resize_then_jpeg,Area-linear resize then JPEG quality 75,tenengrad_energy,109424.103271,169889.740540,0.644089,412407.092285,0.265330,212771.225098,intermediate,1
checkerboard,1,5,2,20272003,identity,No preprocessing,laplacian_variance,2496.810501,2496.810501,1.000000,39124.539185,0.063817,19596.280945,intermediate,1
checkerboard,1,5,2,20272003,identity,No preprocessing,tenengrad_energy,170048.593353,170048.593353,1.000000,412407.092285,0.412332,212771.225098,intermediate,1
checkerboard,1,5,2,20272003,jpeg_q95,JPEG quality 95 round trip,laplacian_variance,2591.711883,2496.810501,1.038009,39124.539185,0.066243,19596.280945,intermediate,1
checkerboard,1,5,2,20272003,jpeg_q95,JPEG quality 95 round trip,tenengrad_energy,169839.166992,170048.593353,0.998768,412407.092285,0.411824,212771.225098,intermediate,1
checkerboard,1,5,2,20272003,jpeg_q75,JPEG quality 75 round trip,laplacian_variance,2518.633279,2496.810501,1.008740,39124.539185,0.064375,19596.280945,intermediate,1
checkerboard,1,5,2,20272003,jpeg_q75,JPEG quality 75 round trip,tenengrad_energy,169226.070831,170048.593353,0.995163,412407.092285,0.410337,212771.225098,intermediate,1
checkerboard,1,5,2,20272003,jpeg_q50,JPEG quality 50 round trip,laplacian_variance,2575.827564,2496.810501,1.031647,39124.539185,0.065837,19596.280945,intermediate,1
checkerboard,1,5,2,20272003,jpeg_q50,JPEG quality 50 round trip,tenengrad_energy,170270.070923,170048.593353,1.001302,412407.092285,0.412869,212771.225098,intermediate,1
checkerboard,1,5,2,20272003,resize_area_linear,"0.5x INTER_AREA down, INTER_LINEAR up",laplacian_variance,936.708614,2496.810501,0.375162,39124.539185,0.023942,19596.280945,intermediate,1
checkerboard,1,5,2,20272003,resize_area_linear,"0.5x INTER_AREA down, INTER_LINEAR up",tenengrad_energy,109539.466339,170048.593353,0.644166,412407.092285,0.265610,212771.225098,intermediate,1
checkerboard,1,5,2,20272003,resize_linear_linear,0.5x INTER_LINEAR down and up,laplacian_variance,936.708614,2496.810501,0.375162,39124.539185,0.023942,19596.280945,intermediate,1
checkerboard,1,5,2,20272003,resize_linear_linear,0.5x INTER_LINEAR down and up,tenengrad_energy,109539.466339,170048.593353,0.644166,412407.092285,0.265610,212771.225098,intermediate,1
checkerboard,1,5,2,20272003,gaussian_denoise,Gaussian low-pass sigma 1,laplacian_variance,772.988922,2496.810501,0.309591,39124.539185,0.019757,19596.280945,intermediate,1
checkerboard,1,5,2,20272003,gaussian_denoise,Gaussian low-pass sigma 1,tenengrad_energy,107762.166412,170048.593353,0.633714,412407.092285,0.261300,212771.225098,intermediate,1
checkerboard,1,5,2,20272003,unsharp_0_5,"Unsharp amount 0.5, sigma 1",laplacian_variance,3907.855971,2496.810501,1.565139,39124.539185,0.099882,19596.280945,intermediate,1
checkerboard,1,5,2,20272003,unsharp_0_5,"Unsharp amount 0.5, sigma 1",tenengrad_energy,206210.198456,170048.593353,1.212655,412407.092285,0.500016,212771.225098,intermediate,1
checkerboard,1,5,2,20272003,unsharp_1_0,"Unsharp amount 1.0, sigma 1",laplacian_variance,5322.854855,2496.810501,2.131862,39124.539185,0.136049,19596.280945,intermediate,1
checkerboard,1,5,2,20272003,unsharp_1_0,"Unsharp amount 1.0, sigma 1",tenengrad_energy,232314.302460,170048.593353,1.366164,412407.092285,0.563313,212771.225098,intermediate,0
checkerboard,1,5,2,20272003,denoise_then_unsharp,Gaussian denoise then unsharp amount 1.0,laplacian_variance,1309.023239,2496.810501,0.524278,39124.539185,0.033458,19596.280945,intermediate,1
checkerboard,1,5,2,20272003,denoise_then_unsharp,Gaussian denoise then unsharp amount 1.0,tenengrad_energy,145986.571259,170048.593353,0.858499,412407.092285,0.353987,212771.225098,intermediate,1
checkerboard,1,5,2,20272003,unsharp_then_denoise,Unsharp amount 1.0 then Gaussian denoise,laplacian_variance,1134.611176,2496.810501,0.454424,39124.539185,0.029000,19596.280945,intermediate,1
checkerboard,1,5,2,20272003,unsharp_then_denoise,Unsharp amount 1.0 then Gaussian denoise,tenengrad_energy,131596.500946,170048.593353,0.773876,412407.092285,0.319094,212771.225098,intermediate,1
checkerboard,1,5,2,20272003,jpeg_then_resize,JPEG quality 75 then area-linear resize,laplacian_variance,933.322627,2496.810501,0.373806,39124.539185,0.023855,19596.280945,intermediate,1
checkerboard,1,5,2,20272003,jpeg_then_resize,JPEG quality 75 then area-linear resize,tenengrad_energy,108823.113586,170048.593353,0.639953,412407.092285,0.263873,212771.225098,intermediate,1
checkerboard,1,5,2,20272003,resize_then_jpeg,Area-linear resize then JPEG quality 75,laplacian_variance,1058.903889,2496.810501,0.424103,39124.539185,0.027065,19596.280945,intermediate,1
checkerboard,1,5,2,20272003,resize_then_jpeg,Area-linear resize then JPEG quality 75,tenengrad_energy,109523.730255,170048.593353,0.644073,412407.092285,0.265572,212771.225098,intermediate,1
checkerboard,1,5,3,20272004,identity,No preprocessing,laplacian_variance,2499.424301,2499.424301,1.000000,39124.539185,0.063884,19596.280945,intermediate,1
checkerboard,1,5,3,20272004,identity,No preprocessing,tenengrad_energy,169888.304810,169888.304810,1.000000,412407.092285,0.411943,212771.225098,intermediate,1
checkerboard,1,5,3,20272004,jpeg_q95,JPEG quality 95 round trip,laplacian_variance,2593.782974,2499.424301,1.037752,39124.539185,0.066296,19596.280945,intermediate,1
checkerboard,1,5,3,20272004,jpeg_q95,JPEG quality 95 round trip,tenengrad_energy,169685.520325,169888.304810,0.998806,412407.092285,0.411452,212771.225098,intermediate,1
checkerboard,1,5,3,20272004,jpeg_q75,JPEG quality 75 round trip,laplacian_variance,2510.938105,2499.424301,1.004607,39124.539185,0.064178,19596.280945,intermediate,1
checkerboard,1,5,3,20272004,jpeg_q75,JPEG quality 75 round trip,tenengrad_energy,168960.684570,169888.304810,0.994540,412407.092285,0.409694,212771.225098,intermediate,1
checkerboard,1,5,3,20272004,jpeg_q50,JPEG quality 50 round trip,laplacian_variance,2582.849409,2499.424301,1.033378,39124.539185,0.066016,19596.280945,intermediate,1
checkerboard,1,5,3,20272004,jpeg_q50,JPEG quality 50 round trip,tenengrad_energy,170195.832916,169888.304810,1.001810,412407.092285,0.412689,212771.225098,intermediate,1
checkerboard,1,5,3,20272004,resize_area_linear,"0.5x INTER_AREA down, INTER_LINEAR up",laplacian_variance,935.855392,2499.424301,0.374428,39124.539185,0.023920,19596.280945,intermediate,1
checkerboard,1,5,3,20272004,resize_area_linear,"0.5x INTER_AREA down, INTER_LINEAR up",tenengrad_energy,109435.043762,169888.304810,0.644159,412407.092285,0.265357,212771.225098,intermediate,1
checkerboard,1,5,3,20272004,resize_linear_linear,0.5x INTER_LINEAR down and up,laplacian_variance,935.855392,2499.424301,0.374428,39124.539185,0.023920,19596.280945,intermediate,1
checkerboard,1,5,3,20272004,resize_linear_linear,0.5x INTER_LINEAR down and up,tenengrad_energy,109435.043762,169888.304810,0.644159,412407.092285,0.265357,212771.225098,intermediate,1
checkerboard,1,5,3,20272004,gaussian_denoise,Gaussian low-pass sigma 1,laplacian_variance,772.282379,2499.424301,0.308984,39124.539185,0.019739,19596.280945,intermediate,1
checkerboard,1,5,3,20272004,gaussian_denoise,Gaussian low-pass sigma 1,tenengrad_energy,107661.219025,169888.304810,0.633718,412407.092285,0.261056,212771.225098,intermediate,1
checkerboard,1,5,3,20272004,unsharp_0_5,"Unsharp amount 0.5, sigma 1",laplacian_variance,3910.791778,2499.424301,1.564677,39124.539185,0.099958,19596.280945,intermediate,1
checkerboard,1,5,3,20272004,unsharp_0_5,"Unsharp amount 0.5, sigma 1",tenengrad_energy,206043.692657,169888.304810,1.212819,412407.092285,0.499612,212771.225098,intermediate,1
checkerboard,1,5,3,20272004,unsharp_1_0,"Unsharp amount 1.0, sigma 1",laplacian_variance,5324.321838,2499.424301,2.130219,39124.539185,0.136087,19596.280945,intermediate,1
checkerboard,1,5,3,20272004,unsharp_1_0,"Unsharp amount 1.0, sigma 1",tenengrad_energy,232282.798920,169888.304810,1.367268,412407.092285,0.563237,212771.225098,intermediate,0
checkerboard,1,5,3,20272004,denoise_then_unsharp,Gaussian denoise then unsharp amount 1.0,laplacian_variance,1307.479843,2499.424301,0.523112,39124.539185,0.033418,19596.280945,intermediate,1
checkerboard,1,5,3,20272004,denoise_then_unsharp,Gaussian denoise then unsharp amount 1.0,tenengrad_energy,145874.112305,169888.304810,0.858647,412407.092285,0.353714,212771.225098,intermediate,1
checkerboard,1,5,3,20272004,unsharp_then_denoise,Unsharp amount 1.0 then Gaussian denoise,laplacian_variance,1134.421432,2499.424301,0.453873,39124.539185,0.028995,19596.280945,intermediate,1
checkerboard,1,5,3,20272004,unsharp_then_denoise,Unsharp amount 1.0 then Gaussian denoise,tenengrad_energy,131594.337921,169888.304810,0.774593,412407.092285,0.319088,212771.225098,intermediate,1
checkerboard,1,5,3,20272004,jpeg_then_resize,JPEG quality 75 then area-linear resize,laplacian_variance,931.919647,2499.424301,0.372854,39124.539185,0.023819,19596.280945,intermediate,1
checkerboard,1,5,3,20272004,jpeg_then_resize,JPEG quality 75 then area-linear resize,tenengrad_energy,108700.812378,169888.304810,0.639837,412407.092285,0.263576,212771.225098,intermediate,1
checkerboard,1,5,3,20272004,resize_then_jpeg,Area-linear resize then JPEG quality 75,laplacian_variance,1056.371250,2499.424301,0.422646,39124.539185,0.027000,19596.280945,intermediate,1
checkerboard,1,5,3,20272004,resize_then_jpeg,Area-linear resize then JPEG quality 75,tenengrad_energy,109357.235077,169888.304810,0.643701,412407.092285,0.265168,212771.225098,intermediate,1
checkerboard,1,5,4,20272005,identity,No preprocessing,laplacian_variance,2500.511001,2500.511001,1.000000,39124.539185,0.063912,19596.280945,intermediate,1
checkerboard,1,5,4,20272005,identity,No preprocessing,tenengrad_energy,169801.963348,169801.963348,1.000000,412407.092285,0.411734,212771.225098,intermediate,1
checkerboard,1,5,4,20272005,jpeg_q95,JPEG quality 95 round trip,laplacian_variance,2596.341124,2500.511001,1.038324,39124.539185,0.066361,19596.280945,intermediate,1
checkerboard,1,5,4,20272005,jpeg_q95,JPEG quality 95 round trip,tenengrad_energy,169579.633240,169801.963348,0.998691,412407.092285,0.411195,212771.225098,intermediate,1
checkerboard,1,5,4,20272005,jpeg_q75,JPEG quality 75 round trip,laplacian_variance,2516.649626,2500.511001,1.006454,39124.539185,0.064324,19596.280945,intermediate,1
checkerboard,1,5,4,20272005,jpeg_q75,JPEG quality 75 round trip,tenengrad_energy,168961.750183,169801.963348,0.995052,412407.092285,0.409697,212771.225098,intermediate,1
checkerboard,1,5,4,20272005,jpeg_q50,JPEG quality 50 round trip,laplacian_variance,2578.769179,2500.511001,1.031297,39124.539185,0.065912,19596.280945,intermediate,1
checkerboard,1,5,4,20272005,jpeg_q50,JPEG quality 50 round trip,tenengrad_energy,170045.472626,169801.963348,1.001434,412407.092285,0.412324,212771.225098,intermediate,1
checkerboard,1,5,4,20272005,resize_area_linear,"0.5x INTER_AREA down, INTER_LINEAR up",laplacian_variance,935.329849,2500.511001,0.374055,39124.539185,0.023906,19596.280945,intermediate,1
checkerboard,1,5,4,20272005,resize_area_linear,"0.5x INTER_AREA down, INTER_LINEAR up",tenengrad_energy,109385.693359,169801.963348,0.644196,412407.092285,0.265237,212771.225098,intermediate,1
checkerboard,1,5,4,20272005,resize_linear_linear,0.5x INTER_LINEAR down and up,laplacian_variance,935.329849,2500.511001,0.374055,39124.539185,0.023906,19596.280945,intermediate,1
checkerboard,1,5,4,20272005,resize_linear_linear,0.5x INTER_LINEAR down and up,tenengrad_energy,109385.693359,169801.963348,0.644196,412407.092285,0.265237,212771.225098,intermediate,1
