pattern,gradient_axis_degrees,condition,blur_model,defocus_radius,motion_length,motion_angle_degrees,relative_motion_angle_degrees,noise_std,metric,trials,score_mean,score_sample_std,score_p10,score_median,score_p90,ratio_mean,ratio_sample_std,ratio_p10,ratio_median,ratio_p90
checkerboard,,defocus_r5,disk_defocus,5,,,,0,laplacian_variance,10,95.392456,0.000000,95.392456,95.392456,95.392456,0.005603,0.000000,0.005603,0.005603,0.005603
checkerboard,,defocus_r5,disk_defocus,5,,,,0,tenengrad_energy,10,32521.713867,0.000000,32521.713867,32521.713867,32521.713867,0.146223,0.000000,0.146223,0.146223,0.146223
checkerboard,,defocus_r5,disk_defocus,5,,,,5,laplacian_variance,10,522.825801,2.739895,518.958842,523.246990,525.254353,0.031368,0.000174,0.031119,0.031399,0.031504
checkerboard,,defocus_r5,disk_defocus,5,,,,5,tenengrad_energy,10,32709.324158,14.388794,32697.243411,32703.006180,32731.944565,0.151640,0.000077,0.151540,0.151664,0.151705
checkerboard,,defocus_r5,disk_defocus,5,,,,15,laplacian_variance,10,3744.345308,24.246615,3725.152565,3737.421935,3768.708151,0.219979,0.001561,0.218540,0.219624,0.222090
checkerboard,,defocus_r5,disk_defocus,5,,,,15,tenengrad_energy,10,35488.444092,60.338698,35422.523944,35478.079788,35552.710159,0.174070,0.000368,0.173711,0.174003,0.174461
checkerboard,,motion_l5_a0,linear_motion,,5,0,,0,laplacian_variance,10,6999.153442,0.000000,6999.153442,6999.153442,6999.153442,0.411081,0.000000,0.411081,0.411081,0.411081
checkerboard,,motion_l5_a0,linear_motion,,5,0,,0,tenengrad_energy,10,143856.672363,0.000000,143856.672363,143856.672363,143856.672363,0.646802,0.000000,0.646802,0.646802,0.646802
checkerboard,,motion_l5_a0,linear_motion,,5,0,,5,laplacian_variance,10,7058.601137,6.007905,7051.384251,7058.132525,7064.509456,0.423499,0.000313,0.423149,0.423477,0.423918
checkerboard,,motion_l5_a0,linear_motion,,5,0,,5,tenengrad_energy,10,140431.119885,50.678076,140379.522180,140422.223160,140486.333801,0.651038,0.000124,0.650916,0.651015,0.651163
checkerboard,,motion_l5_a0,linear_motion,,5,0,,15,laplacian_variance,10,8657.262415,16.417648,8641.734665,8652.419844,8678.795632,0.508611,0.001529,0.507172,0.508364,0.510802
checkerboard,,motion_l5_a0,linear_motion,,5,0,,15,tenengrad_energy,10,135555.989166,88.930645,135470.678965,135560.300918,135650.765613,0.664897,0.000302,0.664621,0.664999,0.665209
checkerboard,,motion_l5_a45,linear_motion,,5,45,,0,laplacian_variance,10,1493.640747,0.000000,1493.640747,1493.640747,1493.640747,0.087726,0.000000,0.087726,0.087726,0.087726
checkerboard,,motion_l5_a45,linear_motion,,5,45,,0,tenengrad_energy,10,111198.801270,0.000000,111198.801270,111198.801270,111198.801270,0.499967,0.000000,0.499967,0.499967,0.499967
checkerboard,,motion_l5_a45,linear_motion,,5,45,,5,laplacian_variance,10,1833.126417,4.350842,1827.387785,1834.277646,1836.351424,0.109983,0.000285,0.109600,0.110043,0.110260
checkerboard,,motion_l5_a45,linear_motion,,5,45,,5,tenengrad_energy,10,110421.140491,40.308896,110372.582749,110412.773377,110481.770507,0.511912,0.000078,0.511821,0.511898,0.512014
checkerboard,,motion_l5_a45,linear_motion,,5,45,,15,laplacian_variance,10,3884.268024,21.314644,3866.572409,3878.331999,3905.283195,0.228200,0.001407,0.226968,0.228109,0.230139
checkerboard,,motion_l5_a45,linear_motion,,5,45,,15,tenengrad_energy,10,108324.048358,110.636246,108206.575415,108298.288010,108430.012686,0.531325,0.000458,0.530956,0.531435,0.531766
checkerboard,,motion_l5_a90,linear_motion,,5,90,,0,laplacian_variance,10,6999.153442,0.000000,6999.153442,6999.153442,6999.153442,0.411081,0.000000,0.411081,0.411081,0.411081
checkerboard,,motion_l5_a90,linear_motion,,5,90,,0,tenengrad_energy,10,143856.672363,0.000000,143856.672363,143856.672363,143856.672363,0.646802,0.000000,0.646802,0.646802,0.646802
checkerboard,,motion_l5_a90,linear_motion,,5,90,,5,laplacian_variance,10,7062.153437,6.818135,7055.903732,7060.785936,7068.550531,0.423712,0.000390,0.423341,0.423704,0.424054
checkerboard,,motion_l5_a90,linear_motion,,5,90,,5,tenengrad_energy,10,140445.089386,50.125175,140385.465732,140460.589843,140496.374744,0.651103,0.000088,0.650997,0.651100,0.651221
checkerboard,,motion_l5_a90,linear_motion,,5,90,,15,laplacian_variance,10,8664.250594,17.758509,8642.240226,8662.804729,8685.942026,0.509020,0.001103,0.507505,0.509345,0.510239
checkerboard,,motion_l5_a90,linear_motion,,5,90,,15,tenengrad_energy,10,135569.159021,135.994232,135441.776700,135565.914886,135728.894406,0.664961,0.000531,0.664377,0.664928,0.665429
checkerboard,,motion_l5_a135,linear_motion,,5,135,,0,laplacian_variance,10,1493.640747,0.000000,1493.640747,1493.640747,1493.640747,0.087726,0.000000,0.087726,0.087726,0.087726
checkerboard,,motion_l5_a135,linear_motion,,5,135,,0,tenengrad_energy,10,111198.801270,0.000000,111198.801270,111198.801270,111198.801270,0.499967,0.000000,0.499967,0.499967,0.499967
checkerboard,,motion_l5_a135,linear_motion,,5,135,,5,laplacian_variance,10,1832.477653,6.046245,1825.190800,1833.238990,1837.899498,0.109944,0.000364,0.109468,0.110070,0.110226
checkerboard,,motion_l5_a135,linear_motion,,5,135,,5,tenengrad_energy,10,110427.895746,58.736457,110353.027789,110446.578934,110493.074496,0.511943,0.000181,0.511778,0.511936,0.512110
checkerboard,,motion_l5_a135,linear_motion,,5,135,,15,laplacian_variance,10,3881.599216,19.923745,3862.171599,3885.224146,3901.030024,0.228042,0.001253,0.226752,0.228316,0.229353
checkerboard,,motion_l5_a135,linear_motion,,5,135,,15,tenengrad_energy,10,108310.196973,148.331633,108167.314346,108286.132492,108524.796793,0.531257,0.000553,0.530549,0.531292,0.531942
checkerboard,,motion_l9_a0,linear_motion,,9,0,,0,laplacian_variance,10,5484.754028,0.000000,5484.754028,5484.754028,5484.754028,0.322136,0.000000,0.322136,0.322136,0.322136
checkerboard,,motion_l9_a0,linear_motion,,9,0,,0,tenengrad_energy,10,106977.326660,0.000000,106977.326660,106977.326660,106977.326660,0.480987,0.000000,0.480987,0.480987,0.480987
checkerboard,,motion_l9_a0,linear_motion,,9,0,,5,laplacian_variance,10,5682.017744,4.842345,5678.251408,5682.486356,5685.582618,0.340907,0.000268,0.340581,0.340882,0.341210
checkerboard,,motion_l9_a0,linear_motion,,9,0,,5,tenengrad_energy,10,104953.000678,35.112266,104906.631756,104950.132599,104998.291818,0.486561,0.000166,0.486380,0.486555,0.486745
checkerboard,,motion_l9_a0,linear_motion,,9,0,,15,laplacian_variance,10,7884.970701,22.007930,7862.096916,7886.553201,7909.331219,0.463238,0.001419,0.461940,0.462809,0.465102
checkerboard,,motion_l9_a0,linear_motion,,9,0,,15,tenengrad_energy,10,102877.088483,78.489433,102783.712662,102905.239257,102952.077771,0.504608,0.000388,0.504267,0.504522,0.505074
checkerboard,,motion_l9_a45,linear_motion,,9,45,,0,laplacian_variance,10,488.691101,0.000000,488.691101,488.691101,488.691101,0.028702,0.000000,0.028702,0.028702,0.028702
checkerboard,,motion_l9_a45,linear_motion,,9,45,,0,tenengrad_energy,10,64841.640015,0.000000,64841.640015,64841.640015,64841.640015,0.291538,0.000000,0.291538,0.291538,0.291538
checkerboard,,motion_l9_a45,linear_motion,,9,45,,5,laplacian_variance,10,859.784809,2.347291,856.056637,860.433082,861.878915,0.051585,0.000152,0.051350,0.051629,0.051710
checkerboard,,motion_l9_a45,linear_motion,,9,45,,5,tenengrad_energy,10,64558.423743,37.468239,64509.631366,64572.312866,64596.856326,0.299293,0.000176,0.299127,0.299277,0.299561
checkerboard,,motion_l9_a45,linear_motion,,9,45,,15,laplacian_variance,10,3549.954180,23.892673,3533.884953,3543.953967,3566.823367,0.208558,0.001491,0.207152,0.208414,0.209703
checkerboard,,motion_l9_a45,linear_motion,,9,45,,15,tenengrad_energy,10,65955.722028,102.039768,65821.425653,65956.334732,66060.608149,0.323510,0.000635,0.322580,0.323487,0.324318
checkerboard,,motion_l9_a90,linear_motion,,9,90,,0,laplacian_variance,10,5484.754028,0.000000,5484.754028,5484.754028,5484.754028,0.322136,0.000000,0.322136,0.322136,0.322136
checkerboard,,motion_l9_a90,linear_motion,,9,90,,0,tenengrad_energy,10,106977.326660,0.000000,106977.326660,106977.326660,106977.326660,0.480987,0.000000,0.480987,0.480987,0.480987
checkerboard,,motion_l9_a90,linear_motion,,9,90,,5,laplacian_variance,10,5686.275972,8.093738,5677.711258,5686.205406,5693.397121,0.341162,0.000485,0.340730,0.341098,0.341637
checkerboard,,motion_l9_a90,linear_motion,,9,90,,5,tenengrad_energy,10,104950.565686,68.419699,104861.576190,104963.512527,105015.600748,0.486550,0.000229,0.486284,0.486536,0.486834
checkerboard,,motion_l9_a90,linear_motion,,9,90,,15,laplacian_variance,10,7885.415865,22.596914,7865.429610,7878.175215,7921.052061,0.463264,0.001215,0.461898,0.463117,0.464915
checkerboard,,motion_l9_a90,linear_motion,,9,90,,15,tenengrad_energy,10,102855.581488,107.851531,102743.547940,102818.596329,102997.880026,0.504502,0.000491,0.503687,0.504687,0.504936
checkerboard,,motion_l9_a135,linear_motion,,9,135,,0,laplacian_variance,10,488.691101,0.000000,488.691101,488.691101,488.691101,0.028702,0.000000,0.028702,0.028702,0.028702
checkerboard,,motion_l9_a135,linear_motion,,9,135,,0,tenengrad_energy,10,64841.640015,0.000000,64841.640015,64841.640015,64841.640015,0.291538,0.000000,0.291538,0.291538,0.291538
checkerboard,,motion_l9_a135,linear_motion,,9,135,,5,laplacian_variance,10,860.193251,4.073235,854.999258,860.206182,864.557669,0.051610,0.000259,0.051269,0.051626,0.051855
checkerboard,,motion_l9_a135,linear_motion,,9,135,,5,tenengrad_energy,10,64578.596118,44.875757,64542.100315,64590.388382,64619.990753,0.299386,0.000189,0.299117,0.299410,0.299550
checkerboard,,motion_l9_a135,linear_motion,,9,135,,15,laplacian_variance,10,3544.607238,22.192037,3523.186469,3545.897585,3564.759179,0.208244,0.001406,0.206610,0.208361,0.209582
checkerboard,,motion_l9_a135,linear_motion,,9,135,,15,tenengrad_energy,10,65936.170752,87.832975,65848.494754,65920.441452,66054.664758,0.323414,0.000515,0.322823,0.323424,0.324114
checkerboard,,motion_l15_a0,linear_motion,,15,0,,0,laplacian_variance,10,3575.659790,0.000000,3575.659790,3575.659790,3575.659790,0.210009,0.000000,0.210009,0.210009,0.210009
checkerboard,,motion_l15_a0,linear_motion,,15,0,,0,tenengrad_energy,10,68948.635254,0.000000,68948.635254,68948.635254,68948.635254,0.310004,0.000000,0.310004,0.310004,0.310004
checkerboard,,motion_l15_a0,linear_motion,,15,0,,5,laplacian_variance,10,3972.615733,5.217624,3967.130492,3973.707127,3976.470088,0.238347,0.000287,0.238066,0.238299,0.238564
checkerboard,,motion_l15_a0,linear_motion,,15,0,,5,tenengrad_energy,10,68550.903998,43.151887,68513.258923,68554.202240,68607.138370,0.317802,0.000190,0.317564,0.317804,0.317986
checkerboard,,motion_l15_a0,linear_motion,,15,0,,15,laplacian_variance,10,7118.703692,18.582839,7096.315952,7119.678980,7143.453578,0.418221,0.001166,0.417358,0.417731,0.419634
checkerboard,,motion_l15_a0,linear_motion,,15,0,,15,tenengrad_energy,10,69993.406860,70.388562,69892.664847,69998.646835,70077.063635,0.343315,0.000277,0.343045,0.343249,0.343639
checkerboard,,motion_l15_a45,linear_motion,,15,45,,0,laplacian_variance,10,231.974487,0.000000,231.974487,231.974487,231.974487,0.013625,0.000000,0.013625,0.013625,0.013625
checkerboard,,motion_l15_a45,linear_motion,,15,45,,0,tenengrad_energy,10,39352.111816,0.000000,39352.111816,39352.111816,39352.111816,0.176933,0.000000,0.176933,0.176933,0.176933
checkerboard,,motion_l15_a45,linear_motion,,15,45,,5,laplacian_variance,10,676.235379,1.845547,675.137710,676.352488,677.696422,0.040572,0.000115,0.040484,0.040586,0.040670
checkerboard,,motion_l15_a45,linear_motion,,15,45,,5,tenengrad_energy,10,39587.310083,23.087134,39558.726715,39597.306229,39608.449691,0.183527,0.000110,0.183380,0.183513,0.183658
checkerboard,,motion_l15_a45,linear_motion,,15,45,,15,laplacian_variance,10,3950.910711,26.435140,3924.400766,3950.063101,3975.890276,0.232115,0.001684,0.230138,0.232100,0.234182
checkerboard,,motion_l15_a45,linear_motion,,15,45,,15,tenengrad_energy,10,42442.994684,83.422104,42320.889264,42470.440125,42519.649978,0.208181,0.000474,0.207689,0.208187,0.208672
checkerboard,,motion_l15_a90,linear_motion,,15,90,,0,laplacian_variance,10,3575.659790,0.000000,3575.659790,3575.659790,3575.659790,0.210009,0.000000,0.210009,0.210009,0.210009
checkerboard,,motion_l15_a90,linear_motion,,15,90,,0,tenengrad_energy,10,68948.635254,0.000000,68948.635254,68948.635254,68948.635254,0.310004,0.000000,0.310004,0.310004,0.310004
checkerboard,,motion_l15_a90,linear_motion,,15,90,,5,laplacian_variance,10,3971.084151,7.974368,3963.383823,3969.630187,3977.222320,0.238255,0.000465,0.237806,0.238262,0.238595
checkerboard,,motion_l15_a90,linear_motion,,15,90,,5,tenengrad_energy,10,68531.120886,58.690473,68471.330954,68537.466797,68597.921564,0.317710,0.000227,0.317540,0.317667,0.317939
checkerboard,,motion_l15_a90,linear_motion,,15,90,,15,laplacian_variance,10,7116.041137,22.119088,7093.866080,7116.667906,7144.624436,0.418065,0.001429,0.415849,0.418087,0.419433
checkerboard,,motion_l15_a90,linear_motion,,15,90,,15,tenengrad_energy,10,69949.533154,83.289947,69863.584436,69947.141403,70048.513711,0.343100,0.000347,0.342738,0.343097,0.343425
checkerboard,,motion_l15_a135,linear_motion,,15,135,,0,laplacian_variance,10,231.974487,0.000000,231.974487,231.974487,231.974487,0.013625,0.000000,0.013625,0.013625,0.013625
checkerboard,,motion_l15_a135,linear_motion,,15,135,,0,tenengrad_energy,10,39352.111816,0.000000,39352.111816,39352.111816,39352.111816,0.176933,0.000000,0.176933,0.176933,0.176933
checkerboard,,motion_l15_a135,linear_motion,,15,135,,5,laplacian_variance,10,676.407455,4.300347,670.351363,677.079108,681.531117,0.040583,0.000266,0.040197,0.040642,0.040877
checkerboard,,motion_l15_a135,linear_motion,,15,135,,5,tenengrad_energy,10,39596.620904,26.907171,39557.168942,39598.283432,39620.314514,0.183570,0.000124,0.183430,0.183605,0.183664
checkerboard,,motion_l15_a135,linear_motion,,15,135,,15,laplacian_variance,10,3949.053289,26.363476,3922.639462,3951.686911,3975.108391,0.232006,0.001676,0.230035,0.231982,0.234154
checkerboard,,motion_l15_a135,linear_motion,,15,135,,15,tenengrad_energy,10,42477.561456,50.817809,42437.789108,42483.279632,42536.696975,0.208351,0.000292,0.207985,0.208398,0.208639
