pattern,blur_sigma,noise_std,trial,seed,alignment,crop_offset,history,history_description,color_path,primary_quality,secondary_quality,primary_sampling,secondary_sampling,metric,score,primary_only_score,ratio_to_primary_only,uncompressed_same_crop_score,ratio_to_uncompressed_same_crop,calibration_threshold,expected_class,predicted_blurred
colored_targets,2,0,0,20481301,shifted_4x4,4,gray_q75_to_q95,grayscale JPEG quality 75 to quality 95,grayscale,75,95,none,none,tenengrad_energy,516.890259,514.821472,1.004018,504.381104,1.024801,1028.052948,intermediate,1
colored_targets,2,0,0,20481301,aligned,0,gray_q75_to_q50,grayscale JPEG quality 75 to quality 50,grayscale,75,50,none,none,laplacian_variance,7.134445,3.434387,2.077356,2.368683,3.011988,120.462334,intermediate,1
colored_targets,2,0,0,20481301,aligned,0,gray_q75_to_q50,grayscale JPEG quality 75 to quality 50,grayscale,75,50,none,none,tenengrad_energy,573.253235,514.823303,1.113495,504.358887,1.136598,1028.042480,intermediate,1
colored_targets,2,0,0,20481301,shifted_4x4,4,gray_q75_to_q50,grayscale JPEG quality 75 to quality 50,grayscale,75,50,none,none,laplacian_variance,4.592255,3.450165,1.331025,2.376678,1.932215,120.467819,intermediate,1
colored_targets,2,0,0,20481301,shifted_4x4,4,gray_q75_to_q50,grayscale JPEG quality 75 to quality 50,grayscale,75,50,none,none,tenengrad_energy,531.566711,514.821472,1.032526,504.381104,1.053899,1028.052948,intermediate,1
colored_targets,2,0,0,20481301,aligned,0,color_q75_444_to_q75_444,BGR JPEG quality 75 4:4:4 to quality 75 4:4:4,bgr,75,75,444,444,laplacian_variance,3.437866,3.437866,1.000000,2.368683,1.451383,120.462334,intermediate,1
colored_targets,2,0,0,20481301,aligned,0,color_q75_444_to_q75_444,BGR JPEG quality 75 4:4:4 to quality 75 4:4:4,bgr,75,75,444,444,tenengrad_energy,514.886963,514.886963,1.000000,504.358887,1.020874,1028.042480,intermediate,1
colored_targets,2,0,0,20481301,shifted_4x4,4,color_q75_444_to_q75_444,BGR JPEG quality 75 4:4:4 to quality 75 4:4:4,bgr,75,75,444,444,laplacian_variance,3.649719,3.454010,1.056661,2.376678,1.535639,120.467819,intermediate,1
colored_targets,2,0,0,20481301,shifted_4x4,4,color_q75_444_to_q75_444,BGR JPEG quality 75 4:4:4 to quality 75 4:4:4,bgr,75,75,444,444,tenengrad_energy,522.786316,514.883179,1.015349,504.381104,1.036491,1028.052948,intermediate,1
colored_targets,2,0,0,20481301,aligned,0,color_q75_420_to_q75_420,BGR JPEG quality 75 4:2:0 to quality 75 4:2:0,bgr,75,75,420,420,laplacian_variance,3.437866,3.437866,1.000000,2.368683,1.451383,120.462334,intermediate,1
colored_targets,2,0,0,20481301,aligned,0,color_q75_420_to_q75_420,BGR JPEG quality 75 4:2:0 to quality 75 4:2:0,bgr,75,75,420,420,tenengrad_energy,514.886963,514.886963,1.000000,504.358887,1.020874,1028.042480,intermediate,1
colored_targets,2,0,0,20481301,shifted_4x4,4,color_q75_420_to_q75_420,BGR JPEG quality 75 4:2:0 to quality 75 4:2:0,bgr,75,75,420,420,laplacian_variance,3.649719,3.454010,1.056661,2.376678,1.535639,120.467819,intermediate,1
colored_targets,2,0,0,20481301,shifted_4x4,4,color_q75_420_to_q75_420,BGR JPEG quality 75 4:2:0 to quality 75 4:2:0,bgr,75,75,420,420,tenengrad_energy,522.786316,514.883179,1.015349,504.381104,1.036491,1028.052948,intermediate,1
colored_targets,2,0,0,20481301,aligned,0,color_q75_444_to_q75_420,BGR JPEG quality 75 4:4:4 to quality 75 4:2:0,bgr,75,75,444,420,laplacian_variance,3.437866,3.437866,1.000000,2.368683,1.451383,120.462334,intermediate,1
colored_targets,2,0,0,20481301,aligned,0,color_q75_444_to_q75_420,BGR JPEG quality 75 4:4:4 to quality 75 4:2:0,bgr,75,75,444,420,tenengrad_energy,514.886963,514.886963,1.000000,504.358887,1.020874,1028.042480,intermediate,1
colored_targets,2,0,0,20481301,shifted_4x4,4,color_q75_444_to_q75_420,BGR JPEG quality 75 4:4:4 to quality 75 4:2:0,bgr,75,75,444,420,laplacian_variance,3.649719,3.454010,1.056661,2.376678,1.535639,120.467819,intermediate,1
colored_targets,2,0,0,20481301,shifted_4x4,4,color_q75_444_to_q75_420,BGR JPEG quality 75 4:4:4 to quality 75 4:2:0,bgr,75,75,444,420,tenengrad_energy,522.786316,514.883179,1.015349,504.381104,1.036491,1028.052948,intermediate,1
colored_targets,2,0,0,20481301,aligned,0,color_q75_420_to_q75_444,BGR JPEG quality 75 4:2:0 to quality 75 4:4:4,bgr,75,75,420,444,laplacian_variance,3.437286,3.437866,0.999831,2.368683,1.451138,120.462334,intermediate,1
colored_targets,2,0,0,20481301,aligned,0,color_q75_420_to_q75_444,BGR JPEG quality 75 4:2:0 to quality 75 4:4:4,bgr,75,75,420,444,tenengrad_energy,514.890442,514.886963,1.000007,504.358887,1.020881,1028.042480,intermediate,1
colored_targets,2,0,0,20481301,shifted_4x4,4,color_q75_420_to_q75_444,BGR JPEG quality 75 4:2:0 to quality 75 4:4:4,bgr,75,75,420,444,laplacian_variance,3.649719,3.454010,1.056661,2.376678,1.535639,120.467819,intermediate,1
colored_targets,2,0,0,20481301,shifted_4x4,4,color_q75_420_to_q75_444,BGR JPEG quality 75 4:2:0 to quality 75 4:4:4,bgr,75,75,420,444,tenengrad_energy,522.786316,514.883179,1.015349,504.381104,1.036491,1028.052948,intermediate,1
colored_targets,2,0,1,20481302,aligned,0,gray_q75_to_q75,grayscale JPEG quality 75 to quality 75,grayscale,75,75,none,none,laplacian_variance,3.434387,3.434387,1.000000,2.368683,1.449914,120.462334,intermediate,1
colored_targets,2,0,1,20481302,aligned,0,gray_q75_to_q75,grayscale JPEG quality 75 to quality 75,grayscale,75,75,none,none,tenengrad_energy,514.823303,514.823303,1.000000,504.358887,1.020748,1028.042480,intermediate,1
colored_targets,2,0,1,20481302,shifted_4x4,4,gray_q75_to_q75,grayscale JPEG quality 75 to quality 75,grayscale,75,75,none,none,laplacian_variance,3.657318,3.450165,1.060042,2.376678,1.538836,120.467819,intermediate,1
colored_targets,2,0,1,20481302,shifted_4x4,4,gray_q75_to_q75,grayscale JPEG quality 75 to quality 75,grayscale,75,75,none,none,tenengrad_energy,522.623596,514.821472,1.015155,504.381104,1.036168,1028.052948,intermediate,1
colored_targets,2,0,1,20481302,aligned,0,gray_q95_to_q75,grayscale JPEG quality 95 to quality 75,grayscale,95,75,none,none,laplacian_variance,3.498611,2.270294,1.541039,2.368683,1.477028,120.462334,intermediate,1
colored_targets,2,0,1,20481302,aligned,0,gray_q95_to_q75,grayscale JPEG quality 95 to quality 75,grayscale,95,75,none,none,tenengrad_energy,514.855347,505.904663,1.017692,504.358887,1.020811,1028.042480,intermediate,1
colored_targets,2,0,1,20481302,shifted_4x4,4,gray_q95_to_q75,grayscale JPEG quality 95 to quality 75,grayscale,95,75,none,none,laplacian_variance,3.232391,2.273270,1.421913,2.376678,1.360046,120.467819,intermediate,1
colored_targets,2,0,1,20481302,shifted_4x4,4,gray_q95_to_q75,grayscale JPEG quality 95 to quality 75,grayscale,95,75,none,none,tenengrad_energy,514.026062,505.919189,1.016024,504.381104,1.019122,1028.052948,intermediate,1
colored_targets,2,0,1,20481302,aligned,0,gray_q50_to_q75,grayscale JPEG quality 50 to quality 75,grayscale,50,75,none,none,laplacian_variance,4.954697,4.978149,0.995289,2.368683,2.091752,120.462334,intermediate,1
colored_targets,2,0,1,20481302,aligned,0,gray_q50_to_q75,grayscale JPEG quality 50 to quality 75,grayscale,50,75,none,none,tenengrad_energy,530.452515,529.967834,1.000915,504.358887,1.051736,1028.042480,intermediate,1
colored_targets,2,0,1,20481302,shifted_4x4,4,gray_q50_to_q75,grayscale JPEG quality 50 to quality 75,grayscale,50,75,none,none,laplacian_variance,4.729202,5.013824,0.943233,2.376678,1.989837,120.467819,intermediate,1
colored_targets,2,0,1,20481302,shifted_4x4,4,gray_q50_to_q75,grayscale JPEG quality 50 to quality 75,grayscale,50,75,none,none,tenengrad_energy,532.040710,530.487732,1.002927,504.381104,1.054839,1028.052948,intermediate,1
colored_targets,2,0,1,20481302,aligned,0,gray_q75_to_q95,grayscale JPEG quality 75 to quality 95,grayscale,75,95,none,none,laplacian_variance,3.427536,3.434387,0.998005,2.368683,1.447022,120.462334,intermediate,1
colored_targets,2,0,1,20481302,aligned,0,gray_q75_to_q95,grayscale JPEG quality 75 to quality 95,grayscale,75,95,none,none,tenengrad_energy,515.422302,514.823303,1.001164,504.358887,1.021936,1028.042480,intermediate,1
colored_targets,2,0,1,20481302,shifted_4x4,4,gray_q75_to_q95,grayscale JPEG quality 75 to quality 95,grayscale,75,95,none,none,laplacian_variance,3.775558,3.450165,1.094313,2.376678,1.588586,120.467819,intermediate,1
colored_targets,2,0,1,20481302,shifted_4x4,4,gray_q75_to_q95,grayscale JPEG quality 75 to quality 95,grayscale,75,95,none,none,tenengrad_energy,516.890259,514.821472,1.004018,504.381104,1.024801,1028.052948,intermediate,1
colored_targets,2,0,1,20481302,aligned,0,gray_q75_to_q50,grayscale JPEG quality 75 to quality 50,grayscale,75,50,none,none,laplacian_variance,7.134445,3.434387,2.077356,2.368683,3.011988,120.462334,intermediate,1
colored_targets,2,0,1,20481302,aligned,0,gray_q75_to_q50,grayscale JPEG quality 75 to quality 50,grayscale,75,50,none,none,tenengrad_energy,573.253235,514.823303,1.113495,504.358887,1.136598,1028.042480,intermediate,1
colored_targets,2,0,1,20481302,shifted_4x4,4,gray_q75_to_q50,grayscale JPEG quality 75 to quality 50,grayscale,75,50,none,none,laplacian_variance,4.592255,3.450165,1.331025,2.376678,1.932215,120.467819,intermediate,1
colored_targets,2,0,1,20481302,shifted_4x4,4,gray_q75_to_q50,grayscale JPEG quality 75 to quality 50,grayscale,75,50,none,none,tenengrad_energy,531.566711,514.821472,1.032526,504.381104,1.053899,1028.052948,intermediate,1
colored_targets,2,0,1,20481302,aligned,0,color_q75_444_to_q75_444,BGR JPEG quality 75 4:4:4 to quality 75 4:4:4,bgr,75,75,444,444,laplacian_variance,3.437866,3.437866,1.000000,2.368683,1.451383,120.462334,intermediate,1
colored_targets,2,0,1,20481302,aligned,0,color_q75_444_to_q75_444,BGR JPEG quality 75 4:4:4 to quality 75 4:4:4,bgr,75,75,444,444,tenengrad_energy,514.886963,514.886963,1.000000,504.358887,1.020874,1028.042480,intermediate,1
colored_targets,2,0,1,20481302,shifted_4x4,4,color_q75_444_to_q75_444,BGR JPEG quality 75 4:4:4 to quality 75 4:4:4,bgr,75,75,444,444,laplacian_variance,3.649719,3.454010,1.056661,2.376678,1.535639,120.467819,intermediate,1
colored_targets,2,0,1,20481302,shifted_4x4,4,color_q75_444_to_q75_444,BGR JPEG quality 75 4:4:4 to quality 75 4:4:4,bgr,75,75,444,444,tenengrad_energy,522.786316,514.883179,1.015349,504.381104,1.036491,1028.052948,intermediate,1
colored_targets,2,0,1,20481302,aligned,0,color_q75_420_to_q75_420,BGR JPEG quality 75 4:2:0 to quality 75 4:2:0,bgr,75,75,420,420,laplacian_variance,3.437866,3.437866,1.000000,2.368683,1.451383,120.462334,intermediate,1
colored_targets,2,0,1,20481302,aligned,0,color_q75_420_to_q75_420,BGR JPEG quality 75 4:2:0 to quality 75 4:2:0,bgr,75,75,420,420,tenengrad_energy,514.886963,514.886963,1.000000,504.358887,1.020874,1028.042480,intermediate,1
colored_targets,2,0,1,20481302,shifted_4x4,4,color_q75_420_to_q75_420,BGR JPEG quality 75 4:2:0 to quality 75 4:2:0,bgr,75,75,420,420,laplacian_variance,3.649719,3.454010,1.056661,2.376678,1.535639,120.467819,intermediate,1
colored_targets,2,0,1,20481302,shifted_4x4,4,color_q75_420_to_q75_420,BGR JPEG quality 75 4:2:0 to quality 75 4:2:0,bgr,75,75,420,420,tenengrad_energy,522.786316,514.883179,1.015349,504.381104,1.036491,1028.052948,intermediate,1
colored_targets,2,0,1,20481302,aligned,0,color_q75_444_to_q75_420,BGR JPEG quality 75 4:4:4 to quality 75 4:2:0,bgr,75,75,444,420,laplacian_variance,3.437866,3.437866,1.000000,2.368683,1.451383,120.462334,intermediate,1
colored_targets,2,0,1,20481302,aligned,0,color_q75_444_to_q75_420,BGR JPEG quality 75 4:4:4 to quality 75 4:2:0,bgr,75,75,444,420,tenengrad_energy,514.886963,514.886963,1.000000,504.358887,1.020874,1028.042480,intermediate,1
colored_targets,2,0,1,20481302,shifted_4x4,4,color_q75_444_to_q75_420,BGR JPEG quality 75 4:4:4 to quality 75 4:2:0,bgr,75,75,444,420,laplacian_variance,3.649719,3.454010,1.056661,2.376678,1.535639,120.467819,intermediate,1
colored_targets,2,0,1,20481302,shifted_4x4,4,color_q75_444_to_q75_420,BGR JPEG quality 75 4:4:4 to quality 75 4:2:0,bgr,75,75,444,420,tenengrad_energy,522.786316,514.883179,1.015349,504.381104,1.036491,1028.052948,intermediate,1
colored_targets,2,0,1,20481302,aligned,0,color_q75_420_to_q75_444,BGR JPEG quality 75 4:2:0 to quality 75 4:4:4,bgr,75,75,420,444,laplacian_variance,3.437286,3.437866,0.999831,2.368683,1.451138,120.462334,intermediate,1
colored_targets,2,0,1,20481302,aligned,0,color_q75_420_to_q75_444,BGR JPEG quality 75 4:2:0 to quality 75 4:4:4,bgr,75,75,420,444,tenengrad_energy,514.890442,514.886963,1.000007,504.358887,1.020881,1028.042480,intermediate,1
colored_targets,2,0,1,20481302,shifted_4x4,4,color_q75_420_to_q75_444,BGR JPEG quality 75 4:2:0 to quality 75 4:4:4,bgr,75,75,420,444,laplacian_variance,3.649719,3.454010,1.056661,2.376678,1.535639,120.467819,intermediate,1
colored_targets,2,0,1,20481302,shifted_4x4,4,color_q75_420_to_q75_444,BGR JPEG quality 75 4:2:0 to quality 75 4:4:4,bgr,75,75,420,444,tenengrad_energy,522.786316,514.883179,1.015349,504.381104,1.036491,1028.052948,intermediate,1
colored_targets,2,0,2,20481303,aligned,0,gray_q75_to_q75,grayscale JPEG quality 75 to quality 75,grayscale,75,75,none,none,laplacian_variance,3.434387,3.434387,1.000000,2.368683,1.449914,120.462334,intermediate,1
colored_targets,2,0,2,20481303,aligned,0,gray_q75_to_q75,grayscale JPEG quality 75 to quality 75,grayscale,75,75,none,none,tenengrad_energy,514.823303,514.823303,1.000000,504.358887,1.020748,1028.042480,intermediate,1
colored_targets,2,0,2,20481303,shifted_4x4,4,gray_q75_to_q75,grayscale JPEG quality 75 to quality 75,grayscale,75,75,none,none,laplacian_variance,3.657318,3.450165,1.060042,2.376678,1.538836,120.467819,intermediate,1
colored_targets,2,0,2,20481303,shifted_4x4,4,gray_q75_to_q75,grayscale JPEG quality 75 to quality 75,grayscale,75,75,none,none,tenengrad_energy,522.623596,514.821472,1.015155,504.381104,1.036168,1028.052948,intermediate,1
colored_targets,2,0,2,20481303,aligned,0,gray_q95_to_q75,grayscale JPEG quality 95 to quality 75,grayscale,95,75,none,none,laplacian_variance,3.498611,2.270294,1.541039,2.368683,1.477028,120.462334,intermediate,1
colored_targets,2,0,2,20481303,aligned,0,gray_q95_to_q75,grayscale JPEG quality 95 to quality 75,grayscale,95,75,none,none,tenengrad_energy,514.855347,505.904663,1.017692,504.358887,1.020811,1028.042480,intermediate,1
colored_targets,2,0,2,20481303,shifted_4x4,4,gray_q95_to_q75,grayscale JPEG quality 95 to quality 75,grayscale,95,75,none,none,laplacian_variance,3.232391,2.273270,1.421913,2.376678,1.360046,120.467819,intermediate,1
colored_targets,2,0,2,20481303,shifted_4x4,4,gray_q95_to_q75,grayscale JPEG quality 95 to quality 75,grayscale,95,75,none,none,tenengrad_energy,514.026062,505.919189,1.016024,504.381104,1.019122,1028.052948,intermediate,1
colored_targets,2,0,2,20481303,aligned,0,gray_q50_to_q75,grayscale JPEG quality 50 to quality 75,grayscale,50,75,none,none,laplacian_variance,4.954697,4.978149,0.995289,2.368683,2.091752,120.462334,intermediate,1
colored_targets,2,0,2,20481303,aligned,0,gray_q50_to_q75,grayscale JPEG quality 50 to quality 75,grayscale,50,75,none,none,tenengrad_energy,530.452515,529.967834,1.000915,504.358887,1.051736,1028.042480,intermediate,1
colored_targets,2,0,2,20481303,shifted_4x4,4,gray_q50_to_q75,grayscale JPEG quality 50 to quality 75,grayscale,50,75,none,none,laplacian_variance,4.729202,5.013824,0.943233,2.376678,1.989837,120.467819,intermediate,1
colored_targets,2,0,2,20481303,shifted_4x4,4,gray_q50_to_q75,grayscale JPEG quality 50 to quality 75,grayscale,50,75,none,none,tenengrad_energy,532.040710,530.487732,1.002927,504.381104,1.054839,1028.052948,intermediate,1
colored_targets,2,0,2,20481303,aligned,0,gray_q75_to_q95,grayscale JPEG quality 75 to quality 95,grayscale,75,95,none,none,laplacian_variance,3.427536,3.434387,0.998005,2.368683,1.447022,120.462334,intermediate,1
colored_targets,2,0,2,20481303,aligned,0,gray_q75_to_q95,grayscale JPEG quality 75 to quality 95,grayscale,75,95,none,none,tenengrad_energy,515.422302,514.823303,1.001164,504.358887,1.021936,1028.042480,intermediate,1
colored_targets,2,0,2,20481303,shifted_4x4,4,gray_q75_to_q95,grayscale JPEG quality 75 to quality 95,grayscale,75,95,none,none,laplacian_variance,3.775558,3.450165,1.094313,2.376678,1.588586,120.467819,intermediate,1
colored_targets,2,0,2,20481303,shifted_4x4,4,gray_q75_to_q95,grayscale JPEG quality 75 to quality 95,grayscale,75,95,none,none,tenengrad_energy,516.890259,514.821472,1.004018,504.381104,1.024801,1028.052948,intermediate,1
colored_targets,2,0,2,20481303,aligned,0,gray_q75_to_q50,grayscale JPEG quality 75 to quality 50,grayscale,75,50,none,none,laplacian_variance,7.134445,3.434387,2.077356,2.368683,3.011988,120.462334,intermediate,1
colored_targets,2,0,2,20481303,aligned,0,gray_q75_to_q50,grayscale JPEG quality 75 to quality 50,grayscale,75,50,none,none,tenengrad_energy,573.253235,514.823303,1.113495,504.358887,1.136598,1028.042480,intermediate,1
colored_targets,2,0,2,20481303,shifted_4x4,4,gray_q75_to_q50,grayscale JPEG quality 75 to quality 50,grayscale,75,50,none,none,laplacian_variance,4.592255,3.450165,1.331025,2.376678,1.932215,120.467819,intermediate,1
colored_targets,2,0,2,20481303,shifted_4x4,4,gray_q75_to_q50,grayscale JPEG quality 75 to quality 50,grayscale,75,50,none,none,tenengrad_energy,531.566711,514.821472,1.032526,504.381104,1.053899,1028.052948,intermediate,1
colored_targets,2,0,2,20481303,aligned,0,color_q75_444_to_q75_444,BGR JPEG quality 75 4:4:4 to quality 75 4:4:4,bgr,75,75,444,444,laplacian_variance,3.437866,3.437866,1.000000,2.368683,1.451383,120.462334,intermediate,1
colored_targets,2,0,2,20481303,aligned,0,color_q75_444_to_q75_444,BGR JPEG quality 75 4:4:4 to quality 75 4:4:4,bgr,75,75,444,444,tenengrad_energy,514.886963,514.886963,1.000000,504.358887,1.020874,1028.042480,intermediate,1
colored_targets,2,0,2,20481303,shifted_4x4,4,color_q75_444_to_q75_444,BGR JPEG quality 75 4:4:4 to quality 75 4:4:4,bgr,75,75,444,444,laplacian_variance,3.649719,3.454010,1.056661,2.376678,1.535639,120.467819,intermediate,1
colored_targets,2,0,2,20481303,shifted_4x4,4,color_q75_444_to_q75_444,BGR JPEG quality 75 4:4:4 to quality 75 4:4:4,bgr,75,75,444,444,tenengrad_energy,522.786316,514.883179,1.015349,504.381104,1.036491,1028.052948,intermediate,1
colored_targets,2,0,2,20481303,aligned,0,color_q75_420_to_q75_420,BGR JPEG quality 75 4:2:0 to quality 75 4:2:0,bgr,75,75,420,420,laplacian_variance,3.437866,3.437866,1.000000,2.368683,1.451383,120.462334,intermediate,1
colored_targets,2,0,2,20481303,aligned,0,color_q75_420_to_q75_420,BGR JPEG quality 75 4:2:0 to quality 75 4:2:0,bgr,75,75,420,420,tenengrad_energy,514.886963,514.886963,1.000000,504.358887,1.020874,1028.042480,intermediate,1
colored_targets,2,0,2,20481303,shifted_4x4,4,color_q75_420_to_q75_420,BGR JPEG quality 75 4:2:0 to quality 75 4:2:0,bgr,75,75,420,420,laplacian_variance,3.649719,3.454010,1.056661,2.376678,1.535639,120.467819,intermediate,1
colored_targets,2,0,2,20481303,shifted_4x4,4,color_q75_420_to_q75_420,BGR JPEG quality 75 4:2:0 to quality 75 4:2:0,bgr,75,75,420,420,tenengrad_energy,522.786316,514.883179,1.015349,504.381104,1.036491,1028.052948,intermediate,1
colored_targets,2,0,2,20481303,aligned,0,color_q75_444_to_q75_420,BGR JPEG quality 75 4:4:4 to quality 75 4:2:0,bgr,75,75,444,420,laplacian_variance,3.437866,3.437866,1.000000,2.368683,1.451383,120.462334,intermediate,1
colored_targets,2,0,2,20481303,aligned,0,color_q75_444_to_q75_420,BGR JPEG quality 75 4:4:4 to quality 75 4:2:0,bgr,75,75,444,420,tenengrad_energy,514.886963,514.886963,1.000000,504.358887,1.020874,1028.042480,intermediate,1
colored_targets,2,0,2,20481303,shifted_4x4,4,color_q75_444_to_q75_420,BGR JPEG quality 75 4:4:4 to quality 75 4:2:0,bgr,75,75,444,420,laplacian_variance,3.649719,3.454010,1.056661,2.376678,1.535639,120.467819,intermediate,1
colored_targets,2,0,2,20481303,shifted_4x4,4,color_q75_444_to_q75_420,BGR JPEG quality 75 4:4:4 to quality 75 4:2:0,bgr,75,75,444,420,tenengrad_energy,522.786316,514.883179,1.015349,504.381104,1.036491,1028.052948,intermediate,1
colored_targets,2,0,2,20481303,aligned,0,color_q75_420_to_q75_444,BGR JPEG quality 75 4:2:0 to quality 75 4:4:4,bgr,75,75,420,444,laplacian_variance,3.437286,3.437866,0.999831,2.368683,1.451138,120.462334,intermediate,1
colored_targets,2,0,2,20481303,aligned,0,color_q75_420_to_q75_444,BGR JPEG quality 75 4:2:0 to quality 75 4:4:4,bgr,75,75,420,444,tenengrad_energy,514.890442,514.886963,1.000007,504.358887,1.020881,1028.042480,intermediate,1
colored_targets,2,0,2,20481303,shifted_4x4,4,color_q75_420_to_q75_444,BGR JPEG quality 75 4:2:0 to quality 75 4:4:4,bgr,75,75,420,444,laplacian_variance,3.649719,3.454010,1.056661,2.376678,1.535639,120.467819,intermediate,1
colored_targets,2,0,2,20481303,shifted_4x4,4,color_q75_420_to_q75_444,BGR JPEG quality 75 4:2:0 to quality 75 4:4:4,bgr,75,75,420,444,tenengrad_energy,522.786316,514.883179,1.015349,504.381104,1.036491,1028.052948,intermediate,1
colored_targets,2,0,3,20481304,aligned,0,gray_q75_to_q75,grayscale JPEG quality 75 to quality 75,grayscale,75,75,none,none,laplacian_variance,3.434387,3.434387,1.000000,2.368683,1.449914,120.462334,intermediate,1
colored_targets,2,0,3,20481304,aligned,0,gray_q75_to_q75,grayscale JPEG quality 75 to quality 75,grayscale,75,75,none,none,tenengrad_energy,514.823303,514.823303,1.000000,504.358887,1.020748,1028.042480,intermediate,1
colored_targets,2,0,3,20481304,shifted_4x4,4,gray_q75_to_q75,grayscale JPEG quality 75 to quality 75,grayscale,75,75,none,none,laplacian_variance,3.657318,3.450165,1.060042,2.376678,1.538836,120.467819,intermediate,1
colored_targets,2,0,3,20481304,shifted_4x4,4,gray_q75_to_q75,grayscale JPEG quality 75 to quality 75,grayscale,75,75,none,none,tenengrad_energy,522.623596,514.821472,1.015155,504.381104,1.036168,1028.052948,intermediate,1
colored_targets,2,0,3,20481304,aligned,0,gray_q95_to_q75,grayscale JPEG quality 95 to quality 75,grayscale,95,75,none,none,laplacian_variance,3.498611,2.270294,1.541039,2.368683,1.477028,120.462334,intermediate,1
colored_targets,2,0,3,20481304,aligned,0,gray_q95_to_q75,grayscale JPEG quality 95 to quality 75,grayscale,95,75,none,none,tenengrad_energy,514.855347,505.904663,1.017692,504.358887,1.020811,1028.042480,intermediate,1
colored_targets,2,0,3,20481304,shifted_4x4,4,gray_q95_to_q75,grayscale JPEG quality 95 to quality 75,grayscale,95,75,none,none,laplacian_variance,3.232391,2.273270,1.421913,2.376678,1.360046,120.467819,intermediate,1
colored_targets,2,0,3,20481304,shifted_4x4,4,gray_q95_to_q75,grayscale JPEG quality 95 to quality 75,grayscale,95,75,none,none,tenengrad_energy,514.026062,505.919189,1.016024,504.381104,1.019122,1028.052948,intermediate,1
colored_targets,2,0,3,20481304,aligned,0,gray_q50_to_q75,grayscale JPEG quality 50 to quality 75,grayscale,50,75,none,none,laplacian_variance,4.954697,4.978149,0.995289,2.368683,2.091752,120.462334,intermediate,1
colored_targets,2,0,3,20481304,aligned,0,gray_q50_to_q75,grayscale JPEG quality 50 to quality 75,grayscale,50,75,none,none,tenengrad_energy,530.452515,529.967834,1.000915,504.358887,1.051736,1028.042480,intermediate,1
colored_targets,2,0,3,20481304,shifted_4x4,4,gray_q50_to_q75,grayscale JPEG quality 50 to quality 75,grayscale,50,75,none,none,laplacian_variance,4.729202,5.013824,0.943233,2.376678,1.989837,120.467819,intermediate,1
colored_targets,2,0,3,20481304,shifted_4x4,4,gray_q50_to_q75,grayscale JPEG quality 50 to quality 75,grayscale,50,75,none,none,tenengrad_energy,532.040710,530.487732,1.002927,504.381104,1.054839,1028.052948,intermediate,1
colored_targets,2,0,3,20481304,aligned,0,gray_q75_to_q95,grayscale JPEG quality 75 to quality 95,grayscale,75,95,none,none,laplacian_variance,3.427536,3.434387,0.998005,2.368683,1.447022,120.462334,intermediate,1
colored_targets,2,0,3,20481304,aligned,0,gray_q75_to_q95,grayscale JPEG quality 75 to quality 95,grayscale,75,95,none,none,tenengrad_energy,515.422302,514.823303,1.001164,504.358887,1.021936,1028.042480,intermediate,1
colored_targets,2,0,3,20481304,shifted_4x4,4,gray_q75_to_q95,grayscale JPEG quality 75 to quality 95,grayscale,75,95,none,none,laplacian_variance,3.775558,3.450165,1.094313,2.376678,1.588586,120.467819,intermediate,1
colored_targets,2,0,3,20481304,shifted_4x4,4,gray_q75_to_q95,grayscale JPEG quality 75 to quality 95,grayscale,75,95,none,none,tenengrad_energy,516.890259,514.821472,1.004018,504.381104,1.024801,1028.052948,intermediate,1
colored_targets,2,0,3,20481304,aligned,0,gray_q75_to_q50,grayscale JPEG quality 75 to quality 50,grayscale,75,50,none,none,laplacian_variance,7.134445,3.434387,2.077356,2.368683,3.011988,120.462334,intermediate,1
colored_targets,2,0,3,20481304,aligned,0,gray_q75_to_q50,grayscale JPEG quality 75 to quality 50,grayscale,75,50,none,none,tenengrad_energy,573.253235,514.823303,1.113495,504.358887,1.136598,1028.042480,intermediate,1
colored_targets,2,0,3,20481304,shifted_4x4,4,gray_q75_to_q50,grayscale JPEG quality 75 to quality 50,grayscale,75,50,none,none,laplacian_variance,4.592255,3.450165,1.331025,2.376678,1.932215,120.467819,intermediate,1
colored_targets,2,0,3,20481304,shifted_4x4,4,gray_q75_to_q50,grayscale JPEG quality 75 to quality 50,grayscale,75,50,none,none,tenengrad_energy,531.566711,514.821472,1.032526,504.381104,1.053899,1028.052948,intermediate,1
colored_targets,2,0,3,20481304,aligned,0,color_q75_444_to_q75_444,BGR JPEG quality 75 4:4:4 to quality 75 4:4:4,bgr,75,75,444,444,laplacian_variance,3.437866,3.437866,1.000000,2.368683,1.451383,120.462334,intermediate,1
colored_targets,2,0,3,20481304,aligned,0,color_q75_444_to_q75_444,BGR JPEG quality 75 4:4:4 to quality 75 4:4:4,bgr,75,75,444,444,tenengrad_energy,514.886963,514.886963,1.000000,504.358887,1.020874,1028.042480,intermediate,1
colored_targets,2,0,3,20481304,shifted_4x4,4,color_q75_444_to_q75_444,BGR JPEG quality 75 4:4:4 to quality 75 4:4:4,bgr,75,75,444,444,laplacian_variance,3.649719,3.454010,1.056661,2.376678,1.535639,120.467819,intermediate,1
