pattern,gradient_axis_degrees,condition,blur_model,defocus_radius,motion_length,motion_angle_degrees,relative_motion_angle_degrees,noise_std,trial,seed,metric,score,matched_sharp_score,ratio_to_matched_sharp
grating_135,135,defocus_r3,disk_defocus,3,,,,15,9,20291310,laplacian_variance,4601.778297,4501.923369,1.022181
grating_135,135,defocus_r3,disk_defocus,3,,,,15,9,20291310,tenengrad_energy,43229.902527,60238.355286,0.717647
grating_135,135,defocus_r5,disk_defocus,5,,,,15,9,20291310,laplacian_variance,4567.001895,4501.923369,1.014456
grating_135,135,defocus_r5,disk_defocus,5,,,,15,9,20291310,tenengrad_energy,23866.672516,60238.355286,0.396204
grating_135,135,motion_l5_a0,linear_motion,,5,0,45,15,9,20291310,laplacian_variance,4569.869846,4501.923369,1.015093
grating_135,135,motion_l5_a0,linear_motion,,5,0,45,15,9,20291310,tenengrad_energy,54265.441498,60238.355286,0.900845
grating_135,135,motion_l5_a45,linear_motion,,5,45,90,15,9,20291310,laplacian_variance,4495.687022,4501.923369,0.998615
grating_135,135,motion_l5_a45,linear_motion,,5,45,90,15,9,20291310,tenengrad_energy,58858.374023,60238.355286,0.977091
grating_135,135,motion_l5_a90,linear_motion,,5,90,45,15,9,20291310,laplacian_variance,4572.687859,4501.923369,1.015719
grating_135,135,motion_l5_a90,linear_motion,,5,90,45,15,9,20291310,tenengrad_energy,54267.018524,60238.355286,0.900872
grating_135,135,motion_l5_a135,linear_motion,,5,135,0,15,9,20291310,laplacian_variance,4598.944516,4501.923369,1.021551
grating_135,135,motion_l5_a135,linear_motion,,5,135,0,15,9,20291310,tenengrad_energy,48804.610657,60238.355286,0.810192
grating_135,135,motion_l9_a0,linear_motion,,9,0,45,15,9,20291310,laplacian_variance,4610.619873,4501.923369,1.024144
grating_135,135,motion_l9_a0,linear_motion,,9,0,45,15,9,20291310,tenengrad_energy,40677.424469,60238.355286,0.675274
grating_135,135,motion_l9_a45,linear_motion,,9,45,90,15,9,20291310,laplacian_variance,4499.223007,4501.923369,0.999400
grating_135,135,motion_l9_a45,linear_motion,,9,45,90,15,9,20291310,tenengrad_energy,58256.659912,60238.355286,0.967102
grating_135,135,motion_l9_a90,linear_motion,,9,90,45,15,9,20291310,laplacian_variance,4612.836940,4501.923369,1.024637
grating_135,135,motion_l9_a90,linear_motion,,9,90,45,15,9,20291310,tenengrad_energy,40675.879974,60238.355286,0.675249
grating_135,135,motion_l9_a135,linear_motion,,9,135,0,15,9,20291310,laplacian_variance,4579.161627,4501.923369,1.017157
grating_135,135,motion_l9_a135,linear_motion,,9,135,0,15,9,20291310,tenengrad_energy,27156.247253,60238.355286,0.450813
grating_135,135,motion_l15_a0,linear_motion,,15,0,45,15,9,20291310,laplacian_variance,4553.497215,4501.923369,1.011456
grating_135,135,motion_l15_a0,linear_motion,,15,0,45,15,9,20291310,tenengrad_energy,18128.229218,60238.355286,0.300942
grating_135,135,motion_l15_a45,linear_motion,,15,45,90,15,9,20291310,laplacian_variance,4507.018776,4501.923369,1.001132
grating_135,135,motion_l15_a45,linear_motion,,15,45,90,15,9,20291310,tenengrad_energy,57523.886292,60238.355286,0.954938
grating_135,135,motion_l15_a90,linear_motion,,15,90,45,15,9,20291310,laplacian_variance,4556.112729,4501.923369,1.012037
grating_135,135,motion_l15_a90,linear_motion,,15,90,45,15,9,20291310,tenengrad_energy,18128.654755,60238.355286,0.300949
grating_135,135,motion_l15_a135,linear_motion,,15,135,0,15,9,20291310,laplacian_variance,4533.741548,4501.923369,1.007068
grating_135,135,motion_l15_a135,linear_motion,,15,135,0,15,9,20291310,tenengrad_energy,6986.343994,60238.355286,0.115978
checkerboard,,identity,identity,0,,,,0,0,20301101,laplacian_variance,17026.199341,17026.199341,1.000000
checkerboard,,identity,identity,0,,,,0,0,20301101,tenengrad_energy,222412.170410,222412.170410,1.000000
checkerboard,,defocus_r1,disk_defocus,1,,,,0,0,20301101,laplacian_variance,3119.485474,17026.199341,0.183217
checkerboard,,defocus_r1,disk_defocus,1,,,,0,0,20301101,tenengrad_energy,144953.679199,222412.170410,0.651734
checkerboard,,defocus_r2,disk_defocus,2,,,,0,0,20301101,laplacian_variance,837.075806,17026.199341,0.049164
checkerboard,,defocus_r2,disk_defocus,2,,,,0,0,20301101,tenengrad_energy,96533.906250,222412.170410,0.434032
checkerboard,,defocus_r3,disk_defocus,3,,,,0,0,20301101,laplacian_variance,352.459717,17026.199341,0.020701
checkerboard,,defocus_r3,disk_defocus,3,,,,0,0,20301101,tenengrad_energy,62448.691406,222412.170410,0.280779
checkerboard,,defocus_r5,disk_defocus,5,,,,0,0,20301101,laplacian_variance,95.392456,17026.199341,0.005603
checkerboard,,defocus_r5,disk_defocus,5,,,,0,0,20301101,tenengrad_energy,32521.713867,222412.170410,0.146223
checkerboard,,motion_l5_a0,linear_motion,,5,0,,0,0,20301101,laplacian_variance,6999.153442,17026.199341,0.411081
checkerboard,,motion_l5_a0,linear_motion,,5,0,,0,0,20301101,tenengrad_energy,143856.672363,222412.170410,0.646802
checkerboard,,motion_l5_a45,linear_motion,,5,45,,0,0,20301101,laplacian_variance,1493.640747,17026.199341,0.087726
checkerboard,,motion_l5_a45,linear_motion,,5,45,,0,0,20301101,tenengrad_energy,111198.801270,222412.170410,0.499967
checkerboard,,motion_l5_a90,linear_motion,,5,90,,0,0,20301101,laplacian_variance,6999.153442,17026.199341,0.411081
checkerboard,,motion_l5_a90,linear_motion,,5,90,,0,0,20301101,tenengrad_energy,143856.672363,222412.170410,0.646802
checkerboard,,motion_l5_a135,linear_motion,,5,135,,0,0,20301101,laplacian_variance,1493.640747,17026.199341,0.087726
checkerboard,,motion_l5_a135,linear_motion,,5,135,,0,0,20301101,tenengrad_energy,111198.801270,222412.170410,0.499967
checkerboard,,motion_l9_a0,linear_motion,,9,0,,0,0,20301101,laplacian_variance,5484.754028,17026.199341,0.322136
checkerboard,,motion_l9_a0,linear_motion,,9,0,,0,0,20301101,tenengrad_energy,106977.326660,222412.170410,0.480987
checkerboard,,motion_l9_a45,linear_motion,,9,45,,0,0,20301101,laplacian_variance,488.691101,17026.199341,0.028702
checkerboard,,motion_l9_a45,linear_motion,,9,45,,0,0,20301101,tenengrad_energy,64841.640015,222412.170410,0.291538
checkerboard,,motion_l9_a90,linear_motion,,9,90,,0,0,20301101,laplacian_variance,5484.754028,17026.199341,0.322136
checkerboard,,motion_l9_a90,linear_motion,,9,90,,0,0,20301101,tenengrad_energy,106977.326660,222412.170410,0.480987
checkerboard,,motion_l9_a135,linear_motion,,9,135,,0,0,20301101,laplacian_variance,488.691101,17026.199341,0.028702
checkerboard,,motion_l9_a135,linear_motion,,9,135,,0,0,20301101,tenengrad_energy,64841.640015,222412.170410,0.291538
checkerboard,,motion_l15_a0,linear_motion,,15,0,,0,0,20301101,laplacian_variance,3575.659790,17026.199341,0.210009
checkerboard,,motion_l15_a0,linear_motion,,15,0,,0,0,20301101,tenengrad_energy,68948.635254,222412.170410,0.310004
checkerboard,,motion_l15_a45,linear_motion,,15,45,,0,0,20301101,laplacian_variance,231.974487,17026.199341,0.013625
checkerboard,,motion_l15_a45,linear_motion,,15,45,,0,0,20301101,tenengrad_energy,39352.111816,222412.170410,0.176933
checkerboard,,motion_l15_a90,linear_motion,,15,90,,0,0,20301101,laplacian_variance,3575.659790,17026.199341,0.210009
checkerboard,,motion_l15_a90,linear_motion,,15,90,,0,0,20301101,tenengrad_energy,68948.635254,222412.170410,0.310004
checkerboard,,motion_l15_a135,linear_motion,,15,135,,0,0,20301101,laplacian_variance,231.974487,17026.199341,0.013625
checkerboard,,motion_l15_a135,linear_motion,,15,135,,0,0,20301101,tenengrad_energy,39352.111816,222412.170410,0.176933
checkerboard,,identity,identity,0,,,,0,1,20301102,laplacian_variance,17026.199341,17026.199341,1.000000
checkerboard,,identity,identity,0,,,,0,1,20301102,tenengrad_energy,222412.170410,222412.170410,1.000000
checkerboard,,defocus_r1,disk_defocus,1,,,,0,1,20301102,laplacian_variance,3119.485474,17026.199341,0.183217
checkerboard,,defocus_r1,disk_defocus,1,,,,0,1,20301102,tenengrad_energy,144953.679199,222412.170410,0.651734
checkerboard,,defocus_r2,disk_defocus,2,,,,0,1,20301102,laplacian_variance,837.075806,17026.199341,0.049164
checkerboard,,defocus_r2,disk_defocus,2,,,,0,1,20301102,tenengrad_energy,96533.906250,222412.170410,0.434032
checkerboard,,defocus_r3,disk_defocus,3,,,,0,1,20301102,laplacian_variance,352.459717,17026.199341,0.020701
checkerboard,,defocus_r3,disk_defocus,3,,,,0,1,20301102,tenengrad_energy,62448.691406,222412.170410,0.280779
checkerboard,,defocus_r5,disk_defocus,5,,,,0,1,20301102,laplacian_variance,95.392456,17026.199341,0.005603
checkerboard,,defocus_r5,disk_defocus,5,,,,0,1,20301102,tenengrad_energy,32521.713867,222412.170410,0.146223
checkerboard,,motion_l5_a0,linear_motion,,5,0,,0,1,20301102,laplacian_variance,6999.153442,17026.199341,0.411081
checkerboard,,motion_l5_a0,linear_motion,,5,0,,0,1,20301102,tenengrad_energy,143856.672363,222412.170410,0.646802
checkerboard,,motion_l5_a45,linear_motion,,5,45,,0,1,20301102,laplacian_variance,1493.640747,17026.199341,0.087726
checkerboard,,motion_l5_a45,linear_motion,,5,45,,0,1,20301102,tenengrad_energy,111198.801270,222412.170410,0.499967
checkerboard,,motion_l5_a90,linear_motion,,5,90,,0,1,20301102,laplacian_variance,6999.153442,17026.199341,0.411081
checkerboard,,motion_l5_a90,linear_motion,,5,90,,0,1,20301102,tenengrad_energy,143856.672363,222412.170410,0.646802
checkerboard,,motion_l5_a135,linear_motion,,5,135,,0,1,20301102,laplacian_variance,1493.640747,17026.199341,0.087726
checkerboard,,motion_l5_a135,linear_motion,,5,135,,0,1,20301102,tenengrad_energy,111198.801270,222412.170410,0.499967
checkerboard,,motion_l9_a0,linear_motion,,9,0,,0,1,20301102,laplacian_variance,5484.754028,17026.199341,0.322136
checkerboard,,motion_l9_a0,linear_motion,,9,0,,0,1,20301102,tenengrad_energy,106977.326660,222412.170410,0.480987
checkerboard,,motion_l9_a45,linear_motion,,9,45,,0,1,20301102,laplacian_variance,488.691101,17026.199341,0.028702
checkerboard,,motion_l9_a45,linear_motion,,9,45,,0,1,20301102,tenengrad_energy,64841.640015,222412.170410,0.291538
checkerboard,,motion_l9_a90,linear_motion,,9,90,,0,1,20301102,laplacian_variance,5484.754028,17026.199341,0.322136
checkerboard,,motion_l9_a90,linear_motion,,9,90,,0,1,20301102,tenengrad_energy,106977.326660,222412.170410,0.480987
checkerboard,,motion_l9_a135,linear_motion,,9,135,,0,1,20301102,laplacian_variance,488.691101,17026.199341,0.028702
checkerboard,,motion_l9_a135,linear_motion,,9,135,,0,1,20301102,tenengrad_energy,64841.640015,222412.170410,0.291538
checkerboard,,motion_l15_a0,linear_motion,,15,0,,0,1,20301102,laplacian_variance,3575.659790,17026.199341,0.210009
checkerboard,,motion_l15_a0,linear_motion,,15,0,,0,1,20301102,tenengrad_energy,68948.635254,222412.170410,0.310004
checkerboard,,motion_l15_a45,linear_motion,,15,45,,0,1,20301102,laplacian_variance,231.974487,17026.199341,0.013625
checkerboard,,motion_l15_a45,linear_motion,,15,45,,0,1,20301102,tenengrad_energy,39352.111816,222412.170410,0.176933
checkerboard,,motion_l15_a90,linear_motion,,15,90,,0,1,20301102,laplacian_variance,3575.659790,17026.199341,0.210009
checkerboard,,motion_l15_a90,linear_motion,,15,90,,0,1,20301102,tenengrad_energy,68948.635254,222412.170410,0.310004
checkerboard,,motion_l15_a135,linear_motion,,15,135,,0,1,20301102,laplacian_variance,231.974487,17026.199341,0.013625
checkerboard,,motion_l15_a135,linear_motion,,15,135,,0,1,20301102,tenengrad_energy,39352.111816,222412.170410,0.176933
checkerboard,,identity,identity,0,,,,0,2,20301103,laplacian_variance,17026.199341,17026.199341,1.000000
checkerboard,,identity,identity,0,,,,0,2,20301103,tenengrad_energy,222412.170410,222412.170410,1.000000
checkerboard,,defocus_r1,disk_defocus,1,,,,0,2,20301103,laplacian_variance,3119.485474,17026.199341,0.183217
checkerboard,,defocus_r1,disk_defocus,1,,,,0,2,20301103,tenengrad_energy,144953.679199,222412.170410,0.651734
checkerboard,,defocus_r2,disk_defocus,2,,,,0,2,20301103,laplacian_variance,837.075806,17026.199341,0.049164
checkerboard,,defocus_r2,disk_defocus,2,,,,0,2,20301103,tenengrad_energy,96533.906250,222412.170410,0.434032
checkerboard,,defocus_r3,disk_defocus,3,,,,0,2,20301103,laplacian_variance,352.459717,17026.199341,0.020701
checkerboard,,defocus_r3,disk_defocus,3,,,,0,2,20301103,tenengrad_energy,62448.691406,222412.170410,0.280779
checkerboard,,defocus_r5,disk_defocus,5,,,,0,2,20301103,laplacian_variance,95.392456,17026.199341,0.005603
checkerboard,,defocus_r5,disk_defocus,5,,,,0,2,20301103,tenengrad_energy,32521.713867,222412.170410,0.146223
checkerboard,,motion_l5_a0,linear_motion,,5,0,,0,2,20301103,laplacian_variance,6999.153442,17026.199341,0.411081
checkerboard,,motion_l5_a0,linear_motion,,5,0,,0,2,20301103,tenengrad_energy,143856.672363,222412.170410,0.646802
checkerboard,,motion_l5_a45,linear_motion,,5,45,,0,2,20301103,laplacian_variance,1493.640747,17026.199341,0.087726
checkerboard,,motion_l5_a45,linear_motion,,5,45,,0,2,20301103,tenengrad_energy,111198.801270,222412.170410,0.499967
checkerboard,,motion_l5_a90,linear_motion,,5,90,,0,2,20301103,laplacian_variance,6999.153442,17026.199341,0.411081
checkerboard,,motion_l5_a90,linear_motion,,5,90,,0,2,20301103,tenengrad_energy,143856.672363,222412.170410,0.646802
checkerboard,,motion_l5_a135,linear_motion,,5,135,,0,2,20301103,laplacian_variance,1493.640747,17026.199341,0.087726
checkerboard,,motion_l5_a135,linear_motion,,5,135,,0,2,20301103,tenengrad_energy,111198.801270,222412.170410,0.499967
checkerboard,,motion_l9_a0,linear_motion,,9,0,,0,2,20301103,laplacian_variance,5484.754028,17026.199341,0.322136
checkerboard,,motion_l9_a0,linear_motion,,9,0,,0,2,20301103,tenengrad_energy,106977.326660,222412.170410,0.480987
checkerboard,,motion_l9_a45,linear_motion,,9,45,,0,2,20301103,laplacian_variance,488.691101,17026.199341,0.028702
checkerboard,,motion_l9_a45,linear_motion,,9,45,,0,2,20301103,tenengrad_energy,64841.640015,222412.170410,0.291538
checkerboard,,motion_l9_a90,linear_motion,,9,90,,0,2,20301103,laplacian_variance,5484.754028,17026.199341,0.322136
checkerboard,,motion_l9_a90,linear_motion,,9,90,,0,2,20301103,tenengrad_energy,106977.326660,222412.170410,0.480987
checkerboard,,motion_l9_a135,linear_motion,,9,135,,0,2,20301103,laplacian_variance,488.691101,17026.199341,0.028702
checkerboard,,motion_l9_a135,linear_motion,,9,135,,0,2,20301103,tenengrad_energy,64841.640015,222412.170410,0.291538
checkerboard,,motion_l15_a0,linear_motion,,15,0,,0,2,20301103,laplacian_variance,3575.659790,17026.199341,0.210009
checkerboard,,motion_l15_a0,linear_motion,,15,0,,0,2,20301103,tenengrad_energy,68948.635254,222412.170410,0.310004
checkerboard,,motion_l15_a45,linear_motion,,15,45,,0,2,20301103,laplacian_variance,231.974487,17026.199341,0.013625
checkerboard,,motion_l15_a45,linear_motion,,15,45,,0,2,20301103,tenengrad_energy,39352.111816,222412.170410,0.176933
checkerboard,,motion_l15_a90,linear_motion,,15,90,,0,2,20301103,laplacian_variance,3575.659790,17026.199341,0.210009
checkerboard,,motion_l15_a90,linear_motion,,15,90,,0,2,20301103,tenengrad_energy,68948.635254,222412.170410,0.310004
checkerboard,,motion_l15_a135,linear_motion,,15,135,,0,2,20301103,laplacian_variance,231.974487,17026.199341,0.013625
checkerboard,,motion_l15_a135,linear_motion,,15,135,,0,2,20301103,tenengrad_energy,39352.111816,222412.170410,0.176933
checkerboard,,identity,identity,0,,,,0,3,20301104,laplacian_variance,17026.199341,17026.199341,1.000000
checkerboard,,identity,identity,0,,,,0,3,20301104,tenengrad_energy,222412.170410,222412.170410,1.000000
checkerboard,,defocus_r1,disk_defocus,1,,,,0,3,20301104,laplacian_variance,3119.485474,17026.199341,0.183217
checkerboard,,defocus_r1,disk_defocus,1,,,,0,3,20301104,tenengrad_energy,144953.679199,222412.170410,0.651734
checkerboard,,defocus_r2,disk_defocus,2,,,,0,3,20301104,laplacian_variance,837.075806,17026.199341,0.049164
checkerboard,,defocus_r2,disk_defocus,2,,,,0,3,20301104,tenengrad_energy,96533.906250,222412.170410,0.434032
checkerboard,,defocus_r3,disk_defocus,3,,,,0,3,20301104,laplacian_variance,352.459717,17026.199341,0.020701
checkerboard,,defocus_r3,disk_defocus,3,,,,0,3,20301104,tenengrad_energy,62448.691406,222412.170410,0.280779
checkerboard,,defocus_r5,disk_defocus,5,,,,0,3,20301104,laplacian_variance,95.392456,17026.199341,0.005603
checkerboard,,defocus_r5,disk_defocus,5,,,,0,3,20301104,tenengrad_energy,32521.713867,222412.170410,0.146223
checkerboard,,motion_l5_a0,linear_motion,,5,0,,0,3,20301104,laplacian_variance,6999.153442,17026.199341,0.411081
checkerboard,,motion_l5_a0,linear_motion,,5,0,,0,3,20301104,tenengrad_energy,143856.672363,222412.170410,0.646802
checkerboard,,motion_l5_a45,linear_motion,,5,45,,0,3,20301104,laplacian_variance,1493.640747,17026.199341,0.087726
checkerboard,,motion_l5_a45,linear_motion,,5,45,,0,3,20301104,tenengrad_energy,111198.801270,222412.170410,0.499967
checkerboard,,motion_l5_a90,linear_motion,,5,90,,0,3,20301104,laplacian_variance,6999.153442,17026.199341,0.411081
checkerboard,,motion_l5_a90,linear_motion,,5,90,,0,3,20301104,tenengrad_energy,143856.672363,222412.170410,0.646802
checkerboard,,motion_l5_a135,linear_motion,,5,135,,0,3,20301104,laplacian_variance,1493.640747,17026.199341,0.087726
checkerboard,,motion_l5_a135,linear_motion,,5,135,,0,3,20301104,tenengrad_energy,111198.801270,222412.170410,0.499967
checkerboard,,motion_l9_a0,linear_motion,,9,0,,0,3,20301104,laplacian_variance,5484.754028,17026.199341,0.322136
checkerboard,,motion_l9_a0,linear_motion,,9,0,,0,3,20301104,tenengrad_energy,106977.326660,222412.170410,0.480987
checkerboard,,motion_l9_a45,linear_motion,,9,45,,0,3,20301104,laplacian_variance,488.691101,17026.199341,0.028702
checkerboard,,motion_l9_a45,linear_motion,,9,45,,0,3,20301104,tenengrad_energy,64841.640015,222412.170410,0.291538
checkerboard,,motion_l9_a90,linear_motion,,9,90,,0,3,20301104,laplacian_variance,5484.754028,17026.199341,0.322136
checkerboard,,motion_l9_a90,linear_motion,,9,90,,0,3,20301104,tenengrad_energy,106977.326660,222412.170410,0.480987
checkerboard,,motion_l9_a135,linear_motion,,9,135,,0,3,20301104,laplacian_variance,488.691101,17026.199341,0.028702
checkerboard,,motion_l9_a135,linear_motion,,9,135,,0,3,20301104,tenengrad_energy,64841.640015,222412.170410,0.291538
checkerboard,,motion_l15_a0,linear_motion,,15,0,,0,3,20301104,laplacian_variance,3575.659790,17026.199341,0.210009
checkerboard,,motion_l15_a0,linear_motion,,15,0,,0,3,20301104,tenengrad_energy,68948.635254,222412.170410,0.310004
checkerboard,,motion_l15_a45,linear_motion,,15,45,,0,3,20301104,laplacian_variance,231.974487,17026.199341,0.013625
checkerboard,,motion_l15_a45,linear_motion,,15,45,,0,3,20301104,tenengrad_energy,39352.111816,222412.170410,0.176933
checkerboard,,motion_l15_a90,linear_motion,,15,90,,0,3,20301104,laplacian_variance,3575.659790,17026.199341,0.210009
checkerboard,,motion_l15_a90,linear_motion,,15,90,,0,3,20301104,tenengrad_energy,68948.635254,222412.170410,0.310004
checkerboard,,motion_l15_a135,linear_motion,,15,135,,0,3,20301104,laplacian_variance,231.974487,17026.199341,0.013625
checkerboard,,motion_l15_a135,linear_motion,,15,135,,0,3,20301104,tenengrad_energy,39352.111816,222412.170410,0.176933
checkerboard,,identity,identity,0,,,,0,4,20301105,laplacian_variance,17026.199341,17026.199341,1.000000
checkerboard,,identity,identity,0,,,,0,4,20301105,tenengrad_energy,222412.170410,222412.170410,1.000000
checkerboard,,defocus_r1,disk_defocus,1,,,,0,4,20301105,laplacian_variance,3119.485474,17026.199341,0.183217
checkerboard,,defocus_r1,disk_defocus,1,,,,0,4,20301105,tenengrad_energy,144953.679199,222412.170410,0.651734
checkerboard,,defocus_r2,disk_defocus,2,,,,0,4,20301105,laplacian_variance,837.075806,17026.199341,0.049164
checkerboard,,defocus_r2,disk_defocus,2,,,,0,4,20301105,tenengrad_energy,96533.906250,222412.170410,0.434032
checkerboard,,defocus_r3,disk_defocus,3,,,,0,4,20301105,laplacian_variance,352.459717,17026.199341,0.020701
checkerboard,,defocus_r3,disk_defocus,3,,,,0,4,20301105,tenengrad_energy,62448.691406,222412.170410,0.280779
checkerboard,,defocus_r5,disk_defocus,5,,,,0,4,20301105,laplacian_variance,95.392456,17026.199341,0.005603
checkerboard,,defocus_r5,disk_defocus,5,,,,0,4,20301105,tenengrad_energy,32521.713867,222412.170410,0.146223
checkerboard,,motion_l5_a0,linear_motion,,5,0,,0,4,20301105,laplacian_variance,6999.153442,17026.199341,0.411081
checkerboard,,motion_l5_a0,linear_motion,,5,0,,0,4,20301105,tenengrad_energy,143856.672363,222412.170410,0.646802
checkerboard,,motion_l5_a45,linear_motion,,5,45,,0,4,20301105,laplacian_variance,1493.640747,17026.199341,0.087726
checkerboard,,motion_l5_a45,linear_motion,,5,45,,0,4,20301105,tenengrad_energy,111198.801270,222412.170410,0.499967
checkerboard,,motion_l5_a90,linear_motion,,5,90,,0,4,20301105,laplacian_variance,6999.153442,17026.199341,0.411081
checkerboard,,motion_l5_a90,linear_motion,,5,90,,0,4,20301105,tenengrad_energy,143856.672363,222412.170410,0.646802
checkerboard,,motion_l5_a135,linear_motion,,5,135,,0,4,20301105,laplacian_variance,1493.640747,17026.199341,0.087726
checkerboard,,motion_l5_a135,linear_motion,,5,135,,0,4,20301105,tenengrad_energy,111198.801270,222412.170410,0.499967
checkerboard,,motion_l9_a0,linear_motion,,9,0,,0,4,20301105,laplacian_variance,5484.754028,17026.199341,0.322136
checkerboard,,motion_l9_a0,linear_motion,,9,0,,0,4,20301105,tenengrad_energy,106977.326660,222412.170410,0.480987
checkerboard,,motion_l9_a45,linear_motion,,9,45,,0,4,20301105,laplacian_variance,488.691101,17026.199341,0.028702
checkerboard,,motion_l9_a45,linear_motion,,9,45,,0,4,20301105,tenengrad_energy,64841.640015,222412.170410,0.291538
checkerboard,,motion_l9_a90,linear_motion,,9,90,,0,4,20301105,laplacian_variance,5484.754028,17026.199341,0.322136
checkerboard,,motion_l9_a90,linear_motion,,9,90,,0,4,20301105,tenengrad_energy,106977.326660,222412.170410,0.480987
checkerboard,,motion_l9_a135,linear_motion,,9,135,,0,4,20301105,laplacian_variance,488.691101,17026.199341,0.028702
checkerboard,,motion_l9_a135,linear_motion,,9,135,,0,4,20301105,tenengrad_energy,64841.640015,222412.170410,0.291538
checkerboard,,motion_l15_a0,linear_motion,,15,0,,0,4,20301105,laplacian_variance,3575.659790,17026.199341,0.210009
checkerboard,,motion_l15_a0,linear_motion,,15,0,,0,4,20301105,tenengrad_energy,68948.635254,222412.170410,0.310004
checkerboard,,motion_l15_a45,linear_motion,,15,45,,0,4,20301105,laplacian_variance,231.974487,17026.199341,0.013625
checkerboard,,motion_l15_a45,linear_motion,,15,45,,0,4,20301105,tenengrad_energy,39352.111816,222412.170410,0.176933
checkerboard,,motion_l15_a90,linear_motion,,15,90,,0,4,20301105,laplacian_variance,3575.659790,17026.199341,0.210009
checkerboard,,motion_l15_a90,linear_motion,,15,90,,0,4,20301105,tenengrad_energy,68948.635254,222412.170410,0.310004
checkerboard,,motion_l15_a135,linear_motion,,15,135,,0,4,20301105,laplacian_variance,231.974487,17026.199341,0.013625
checkerboard,,motion_l15_a135,linear_motion,,15,135,,0,4,20301105,tenengrad_energy,39352.111816,222412.170410,0.176933
checkerboard,,identity,identity,0,,,,0,5,20301106,laplacian_variance,17026.199341,17026.199341,1.000000
checkerboard,,identity,identity,0,,,,0,5,20301106,tenengrad_energy,222412.170410,222412.170410,1.000000
checkerboard,,defocus_r1,disk_defocus,1,,,,0,5,20301106,laplacian_variance,3119.485474,17026.199341,0.183217
checkerboard,,defocus_r1,disk_defocus,1,,,,0,5,20301106,tenengrad_energy,144953.679199,222412.170410,0.651734
checkerboard,,defocus_r2,disk_defocus,2,,,,0,5,20301106,laplacian_variance,837.075806,17026.199341,0.049164
checkerboard,,defocus_r2,disk_defocus,2,,,,0,5,20301106,tenengrad_energy,96533.906250,222412.170410,0.434032
checkerboard,,defocus_r3,disk_defocus,3,,,,0,5,20301106,laplacian_variance,352.459717,17026.199341,0.020701
checkerboard,,defocus_r3,disk_defocus,3,,,,0,5,20301106,tenengrad_energy,62448.691406,222412.170410,0.280779
checkerboard,,defocus_r5,disk_defocus,5,,,,0,5,20301106,laplacian_variance,95.392456,17026.199341,0.005603
checkerboard,,defocus_r5,disk_defocus,5,,,,0,5,20301106,tenengrad_energy,32521.713867,222412.170410,0.146223
checkerboard,,motion_l5_a0,linear_motion,,5,0,,0,5,20301106,laplacian_variance,6999.153442,17026.199341,0.411081
checkerboard,,motion_l5_a0,linear_motion,,5,0,,0,5,20301106,tenengrad_energy,143856.672363,222412.170410,0.646802
checkerboard,,motion_l5_a45,linear_motion,,5,45,,0,5,20301106,laplacian_variance,1493.640747,17026.199341,0.087726
checkerboard,,motion_l5_a45,linear_motion,,5,45,,0,5,20301106,tenengrad_energy,111198.801270,222412.170410,0.499967
checkerboard,,motion_l5_a90,linear_motion,,5,90,,0,5,20301106,laplacian_variance,6999.153442,17026.199341,0.411081
checkerboard,,motion_l5_a90,linear_motion,,5,90,,0,5,20301106,tenengrad_energy,143856.672363,222412.170410,0.646802
checkerboard,,motion_l5_a135,linear_motion,,5,135,,0,5,20301106,laplacian_variance,1493.640747,17026.199341,0.087726
checkerboard,,motion_l5_a135,linear_motion,,5,135,,0,5,20301106,tenengrad_energy,111198.801270,222412.170410,0.499967
checkerboard,,motion_l9_a0,linear_motion,,9,0,,0,5,20301106,laplacian_variance,5484.754028,17026.199341,0.322136
checkerboard,,motion_l9_a0,linear_motion,,9,0,,0,5,20301106,tenengrad_energy,106977.326660,222412.170410,0.480987
checkerboard,,motion_l9_a45,linear_motion,,9,45,,0,5,20301106,laplacian_variance,488.691101,17026.199341,0.028702
checkerboard,,motion_l9_a45,linear_motion,,9,45,,0,5,20301106,tenengrad_energy,64841.640015,222412.170410,0.291538
checkerboard,,motion_l9_a90,linear_motion,,9,90,,0,5,20301106,laplacian_variance,5484.754028,17026.199341,0.322136
checkerboard,,motion_l9_a90,linear_motion,,9,90,,0,5,20301106,tenengrad_energy,106977.326660,222412.170410,0.480987
checkerboard,,motion_l9_a135,linear_motion,,9,135,,0,5,20301106,laplacian_variance,488.691101,17026.199341,0.028702
checkerboard,,motion_l9_a135,linear_motion,,9,135,,0,5,20301106,tenengrad_energy,64841.640015,222412.170410,0.291538
checkerboard,,motion_l15_a0,linear_motion,,15,0,,0,5,20301106,laplacian_variance,3575.659790,17026.199341,0.210009
checkerboard,,motion_l15_a0,linear_motion,,15,0,,0,5,20301106,tenengrad_energy,68948.635254,222412.170410,0.310004
checkerboard,,motion_l15_a45,linear_motion,,15,45,,0,5,20301106,laplacian_variance,231.974487,17026.199341,0.013625
checkerboard,,motion_l15_a45,linear_motion,,15,45,,0,5,20301106,tenengrad_energy,39352.111816,222412.170410,0.176933
checkerboard,,motion_l15_a90,linear_motion,,15,90,,0,5,20301106,laplacian_variance,3575.659790,17026.199341,0.210009
checkerboard,,motion_l15_a90,linear_motion,,15,90,,0,5,20301106,tenengrad_energy,68948.635254,222412.170410,0.310004
