pattern,placement,region_top,region_left,region_size,blur_sigma,configuration,window_size,stride,window_row,window_column,row_start,column_start,coverage_fraction,is_positive,laplacian_variance_reference,laplacian_variance_observed,laplacian_variance_ratio,tenengrad_energy_reference,tenengrad_energy_observed,tenengrad_energy_ratio
concentric_tiles,offset_32,96,96,64,2,overlap_64,64,32,1,1,32,32,0.000000,0,32656.250000,32656.250000,1.000000,232031.250000,232031.250000,1.000000
concentric_tiles,offset_32,96,96,64,2,overlap_64,64,32,1,2,32,64,0.000000,0,33164.024353,33164.024353,1.000000,230781.250000,230781.250000,1.000000
concentric_tiles,offset_32,96,96,64,2,overlap_64,64,32,1,3,32,96,0.000000,0,32656.250000,32656.250000,1.000000,232031.250000,232031.250000,1.000000
concentric_tiles,offset_32,96,96,64,2,overlap_64,64,32,1,4,32,128,0.000000,0,33164.024353,33164.024353,1.000000,230781.250000,230781.250000,1.000000
concentric_tiles,offset_32,96,96,64,2,overlap_64,64,32,1,5,32,160,0.000000,0,32656.250000,32656.250000,1.000000,232031.250000,232031.250000,1.000000
concentric_tiles,offset_32,96,96,64,2,overlap_64,64,32,1,6,32,192,0.000000,0,33164.024353,33164.024353,1.000000,230781.250000,230781.250000,1.000000
concentric_tiles,offset_32,96,96,64,2,overlap_64,64,32,2,0,64,0,0.000000,0,33671.722412,33671.722412,1.000000,229531.250000,229531.250000,1.000000
concentric_tiles,offset_32,96,96,64,2,overlap_64,64,32,2,1,64,32,0.000000,0,33164.024353,33164.024353,1.000000,230781.250000,230781.250000,1.000000
concentric_tiles,offset_32,96,96,64,2,overlap_64,64,32,2,2,64,64,0.250000,0,33671.722412,25610.492811,0.760593,229531.250000,181642.140137,0.791361
concentric_tiles,offset_32,96,96,64,2,overlap_64,64,32,2,3,64,96,0.500000,1,33164.024353,16999.800735,0.512598,230781.250000,134047.148438,0.580841
concentric_tiles,offset_32,96,96,64,2,overlap_64,64,32,2,4,64,128,0.250000,0,33671.722412,25610.492811,0.760593,229531.250000,181642.140137,0.791361
concentric_tiles,offset_32,96,96,64,2,overlap_64,64,32,2,5,64,160,0.000000,0,33164.024353,33164.024353,1.000000,230781.250000,230781.250000,1.000000
concentric_tiles,offset_32,96,96,64,2,overlap_64,64,32,2,6,64,192,0.000000,0,33671.722412,33671.722412,1.000000,229531.250000,229531.250000,1.000000
concentric_tiles,offset_32,96,96,64,2,overlap_64,64,32,3,0,96,0,0.000000,0,33164.024353,33164.024353,1.000000,230781.250000,230781.250000,1.000000
concentric_tiles,offset_32,96,96,64,2,overlap_64,64,32,3,1,96,32,0.000000,0,32656.250000,32656.250000,1.000000,232031.250000,232031.250000,1.000000
concentric_tiles,offset_32,96,96,64,2,overlap_64,64,32,3,2,96,64,0.500000,1,33164.024353,16999.800735,0.512598,230781.250000,134047.148438,0.580841
concentric_tiles,offset_32,96,96,64,2,overlap_64,64,32,3,3,96,96,1.000000,1,32656.250000,239.741940,0.007341,232031.250000,36696.970703,0.158155
concentric_tiles,offset_32,96,96,64,2,overlap_64,64,32,3,4,96,128,0.500000,1,33164.024353,16999.800735,0.512598,230781.250000,134047.148438,0.580841
concentric_tiles,offset_32,96,96,64,2,overlap_64,64,32,3,5,96,160,0.000000,0,32656.250000,32656.250000,1.000000,232031.250000,232031.250000,1.000000
concentric_tiles,offset_32,96,96,64,2,overlap_64,64,32,3,6,96,192,0.000000,0,33164.024353,33164.024353,1.000000,230781.250000,230781.250000,1.000000
concentric_tiles,offset_32,96,96,64,2,overlap_64,64,32,4,0,128,0,0.000000,0,33671.722412,33671.722412,1.000000,229531.250000,229531.250000,1.000000
concentric_tiles,offset_32,96,96,64,2,overlap_64,64,32,4,1,128,32,0.000000,0,33164.024353,33164.024353,1.000000,230781.250000,230781.250000,1.000000
concentric_tiles,offset_32,96,96,64,2,overlap_64,64,32,4,2,128,64,0.250000,0,33671.722412,25610.492811,0.760593,229531.250000,181642.140137,0.791361
concentric_tiles,offset_32,96,96,64,2,overlap_64,64,32,4,3,128,96,0.500000,1,33164.024353,16999.800735,0.512598,230781.250000,134047.148438,0.580841
concentric_tiles,offset_32,96,96,64,2,overlap_64,64,32,4,4,128,128,0.250000,0,33671.722412,25610.492811,0.760593,229531.250000,181642.140137,0.791361
concentric_tiles,offset_32,96,96,64,2,overlap_64,64,32,4,5,128,160,0.000000,0,33164.024353,33164.024353,1.000000,230781.250000,230781.250000,1.000000
concentric_tiles,offset_32,96,96,64,2,overlap_64,64,32,4,6,128,192,0.000000,0,33671.722412,33671.722412,1.000000,229531.250000,229531.250000,1.000000
concentric_tiles,offset_32,96,96,64,2,overlap_64,64,32,5,0,160,0,0.000000,0,33164.024353,33164.024353,1.000000,230781.250000,230781.250000,1.000000
concentric_tiles,offset_32,96,96,64,2,overlap_64,64,32,5,1,160,32,0.000000,0,32656.250000,32656.250000,1.000000,232031.250000,232031.250000,1.000000
concentric_tiles,offset_32,96,96,64,2,overlap_64,64,32,5,2,160,64,0.000000,0,33164.024353,33164.024353,1.000000,230781.250000,230781.250000,1.000000
concentric_tiles,offset_32,96,96,64,2,overlap_64,64,32,5,3,160,96,0.000000,0,32656.250000,32656.250000,1.000000,232031.250000,232031.250000,1.000000
concentric_tiles,offset_32,96,96,64,2,overlap_64,64,32,5,4,160,128,0.000000,0,33164.024353,33164.024353,1.000000,230781.250000,230781.250000,1.000000
concentric_tiles,offset_32,96,96,64,2,overlap_64,64,32,5,5,160,160,0.000000,0,32656.250000,32656.250000,1.000000,232031.250000,232031.250000,1.000000
concentric_tiles,offset_32,96,96,64,2,overlap_64,64,32,5,6,160,192,0.000000,0,33164.024353,33164.024353,1.000000,230781.250000,230781.250000,1.000000
concentric_tiles,offset_32,96,96,64,2,overlap_64,64,32,6,0,192,0,0.000000,0,33671.722412,33671.722412,1.000000,229531.250000,229531.250000,1.000000
concentric_tiles,offset_32,96,96,64,2,overlap_64,64,32,6,1,192,32,0.000000,0,33164.024353,33164.024353,1.000000,230781.250000,230781.250000,1.000000
concentric_tiles,offset_32,96,96,64,2,overlap_64,64,32,6,2,192,64,0.000000,0,33671.722412,33671.722412,1.000000,229531.250000,229531.250000,1.000000
concentric_tiles,offset_32,96,96,64,2,overlap_64,64,32,6,3,192,96,0.000000,0,33164.024353,33164.024353,1.000000,230781.250000,230781.250000,1.000000
concentric_tiles,offset_32,96,96,64,2,overlap_64,64,32,6,4,192,128,0.000000,0,33671.722412,33671.722412,1.000000,229531.250000,229531.250000,1.000000
concentric_tiles,offset_32,96,96,64,2,overlap_64,64,32,6,5,192,160,0.000000,0,33164.024353,33164.024353,1.000000,230781.250000,230781.250000,1.000000
concentric_tiles,offset_32,96,96,64,2,overlap_64,64,32,6,6,192,192,0.000000,0,33671.722412,33671.722412,1.000000,229531.250000,229531.250000,1.000000
concentric_tiles,offset_32,96,96,64,2,fine_32,32,16,0,0,0,0,0.000000,0,33671.722412,33671.722412,1.000000,229531.250000,229531.250000,1.000000
concentric_tiles,offset_32,96,96,64,2,fine_32,32,16,0,1,0,16,0.000000,0,32261.810303,32261.810303,1.000000,229218.750000,229218.750000,1.000000
concentric_tiles,offset_32,96,96,64,2,fine_32,32,16,0,2,0,32,0.000000,0,33671.722412,33671.722412,1.000000,229531.250000,229531.250000,1.000000
concentric_tiles,offset_32,96,96,64,2,fine_32,32,16,0,3,0,48,0.000000,0,35937.500000,35937.500000,1.000000,220156.250000,220156.250000,1.000000
concentric_tiles,offset_32,96,96,64,2,fine_32,32,16,0,4,0,64,0.000000,0,33671.722412,33671.722412,1.000000,229531.250000,229531.250000,1.000000
concentric_tiles,offset_32,96,96,64,2,fine_32,32,16,0,5,0,80,0.000000,0,32261.810303,32261.810303,1.000000,229218.750000,229218.750000,1.000000
concentric_tiles,offset_32,96,96,64,2,fine_32,32,16,0,6,0,96,0.000000,0,33671.722412,33671.722412,1.000000,229531.250000,229531.250000,1.000000
concentric_tiles,offset_32,96,96,64,2,fine_32,32,16,0,7,0,112,0.000000,0,35937.500000,35937.500000,1.000000,220156.250000,220156.250000,1.000000
concentric_tiles,offset_32,96,96,64,2,fine_32,32,16,0,8,0,128,0.000000,0,33671.722412,33671.722412,1.000000,229531.250000,229531.250000,1.000000
concentric_tiles,offset_32,96,96,64,2,fine_32,32,16,0,9,0,144,0.000000,0,32261.810303,32261.810303,1.000000,229218.750000,229218.750000,1.000000
concentric_tiles,offset_32,96,96,64,2,fine_32,32,16,0,10,0,160,0.000000,0,33671.722412,33671.722412,1.000000,229531.250000,229531.250000,1.000000
concentric_tiles,offset_32,96,96,64,2,fine_32,32,16,0,11,0,176,0.000000,0,35937.500000,35937.500000,1.000000,220156.250000,220156.250000,1.000000
concentric_tiles,offset_32,96,96,64,2,fine_32,32,16,0,12,0,192,0.000000,0,33671.722412,33671.722412,1.000000,229531.250000,229531.250000,1.000000
concentric_tiles,offset_32,96,96,64,2,fine_32,32,16,0,13,0,208,0.000000,0,32261.810303,32261.810303,1.000000,229218.750000,229218.750000,1.000000
concentric_tiles,offset_32,96,96,64,2,fine_32,32,16,0,14,0,224,0.000000,0,33671.722412,33671.722412,1.000000,229531.250000,229531.250000,1.000000
concentric_tiles,offset_32,96,96,64,2,fine_32,32,16,1,0,16,0,0.000000,0,32261.810303,32261.810303,1.000000,229218.750000,229218.750000,1.000000
concentric_tiles,offset_32,96,96,64,2,fine_32,32,16,1,1,16,16,0.000000,0,37790.527344,37790.527344,1.000000,221875.000000,221875.000000,1.000000
concentric_tiles,offset_32,96,96,64,2,fine_32,32,16,1,2,16,32,0.000000,0,32261.810303,32261.810303,1.000000,229218.750000,229218.750000,1.000000
concentric_tiles,offset_32,96,96,64,2,fine_32,32,16,1,3,16,48,0.000000,0,27810.058594,27810.058594,1.000000,221250.000000,221250.000000,1.000000
concentric_tiles,offset_32,96,96,64,2,fine_32,32,16,1,4,16,64,0.000000,0,32261.810303,32261.810303,1.000000,229218.750000,229218.750000,1.000000
concentric_tiles,offset_32,96,96,64,2,fine_32,32,16,1,5,16,80,0.000000,0,37790.527344,37790.527344,1.000000,221875.000000,221875.000000,1.000000
concentric_tiles,offset_32,96,96,64,2,fine_32,32,16,1,6,16,96,0.000000,0,32261.810303,32261.810303,1.000000,229218.750000,229218.750000,1.000000
concentric_tiles,offset_32,96,96,64,2,fine_32,32,16,1,7,16,112,0.000000,0,27810.058594,27810.058594,1.000000,221250.000000,221250.000000,1.000000
concentric_tiles,offset_32,96,96,64,2,fine_32,32,16,1,8,16,128,0.000000,0,32261.810303,32261.810303,1.000000,229218.750000,229218.750000,1.000000
concentric_tiles,offset_32,96,96,64,2,fine_32,32,16,1,9,16,144,0.000000,0,37790.527344,37790.527344,1.000000,221875.000000,221875.000000,1.000000
concentric_tiles,offset_32,96,96,64,2,fine_32,32,16,1,10,16,160,0.000000,0,32261.810303,32261.810303,1.000000,229218.750000,229218.750000,1.000000
concentric_tiles,offset_32,96,96,64,2,fine_32,32,16,1,11,16,176,0.000000,0,27810.058594,27810.058594,1.000000,221250.000000,221250.000000,1.000000
concentric_tiles,offset_32,96,96,64,2,fine_32,32,16,1,12,16,192,0.000000,0,32261.810303,32261.810303,1.000000,229218.750000,229218.750000,1.000000
concentric_tiles,offset_32,96,96,64,2,fine_32,32,16,1,13,16,208,0.000000,0,37790.527344,37790.527344,1.000000,221875.000000,221875.000000,1.000000
concentric_tiles,offset_32,96,96,64,2,fine_32,32,16,1,14,16,224,0.000000,0,32261.810303,32261.810303,1.000000,229218.750000,229218.750000,1.000000
concentric_tiles,offset_32,96,96,64,2,fine_32,32,16,2,0,32,0,0.000000,0,33671.722412,33671.722412,1.000000,229531.250000,229531.250000,1.000000
concentric_tiles,offset_32,96,96,64,2,fine_32,32,16,2,1,32,16,0.000000,0,32261.810303,32261.810303,1.000000,229218.750000,229218.750000,1.000000
concentric_tiles,offset_32,96,96,64,2,fine_32,32,16,2,2,32,32,0.000000,0,33671.722412,33671.722412,1.000000,229531.250000,229531.250000,1.000000
concentric_tiles,offset_32,96,96,64,2,fine_32,32,16,2,3,32,48,0.000000,0,35937.500000,35937.500000,1.000000,220156.250000,220156.250000,1.000000
concentric_tiles,offset_32,96,96,64,2,fine_32,32,16,2,4,32,64,0.000000,0,33671.722412,33671.722412,1.000000,229531.250000,229531.250000,1.000000
concentric_tiles,offset_32,96,96,64,2,fine_32,32,16,2,5,32,80,0.000000,0,32261.810303,32261.810303,1.000000,229218.750000,229218.750000,1.000000
concentric_tiles,offset_32,96,96,64,2,fine_32,32,16,2,6,32,96,0.000000,0,33671.722412,33671.722412,1.000000,229531.250000,229531.250000,1.000000
concentric_tiles,offset_32,96,96,64,2,fine_32,32,16,2,7,32,112,0.000000,0,35937.500000,35937.500000,1.000000,220156.250000,220156.250000,1.000000
concentric_tiles,offset_32,96,96,64,2,fine_32,32,16,2,8,32,128,0.000000,0,33671.722412,33671.722412,1.000000,229531.250000,229531.250000,1.000000
concentric_tiles,offset_32,96,96,64,2,fine_32,32,16,2,9,32,144,0.000000,0,32261.810303,32261.810303,1.000000,229218.750000,229218.750000,1.000000
concentric_tiles,offset_32,96,96,64,2,fine_32,32,16,2,10,32,160,0.000000,0,33671.722412,33671.722412,1.000000,229531.250000,229531.250000,1.000000
concentric_tiles,offset_32,96,96,64,2,fine_32,32,16,2,11,32,176,0.000000,0,35937.500000,35937.500000,1.000000,220156.250000,220156.250000,1.000000
concentric_tiles,offset_32,96,96,64,2,fine_32,32,16,2,12,32,192,0.000000,0,33671.722412,33671.722412,1.000000,229531.250000,229531.250000,1.000000
concentric_tiles,offset_32,96,96,64,2,fine_32,32,16,2,13,32,208,0.000000,0,32261.810303,32261.810303,1.000000,229218.750000,229218.750000,1.000000
concentric_tiles,offset_32,96,96,64,2,fine_32,32,16,2,14,32,224,0.000000,0,33671.722412,33671.722412,1.000000,229531.250000,229531.250000,1.000000
concentric_tiles,offset_32,96,96,64,2,fine_32,32,16,3,0,48,0,0.000000,0,35937.500000,35937.500000,1.000000,220156.250000,220156.250000,1.000000
concentric_tiles,offset_32,96,96,64,2,fine_32,32,16,3,1,48,16,0.000000,0,27810.058594,27810.058594,1.000000,221250.000000,221250.000000,1.000000
concentric_tiles,offset_32,96,96,64,2,fine_32,32,16,3,2,48,32,0.000000,0,35937.500000,35937.500000,1.000000,220156.250000,220156.250000,1.000000
concentric_tiles,offset_32,96,96,64,2,fine_32,32,16,3,3,48,48,0.000000,0,44060.058594,44060.058594,1.000000,211250.000000,211250.000000,1.000000
concentric_tiles,offset_32,96,96,64,2,fine_32,32,16,3,4,48,64,0.000000,0,35937.500000,35937.500000,1.000000,220156.250000,220156.250000,1.000000
concentric_tiles,offset_32,96,96,64,2,fine_32,32,16,3,5,48,80,0.000000,0,27810.058594,27810.058594,1.000000,221250.000000,221250.000000,1.000000
concentric_tiles,offset_32,96,96,64,2,fine_32,32,16,3,6,48,96,0.000000,0,35937.500000,35937.500000,1.000000,220156.250000,220156.250000,1.000000
concentric_tiles,offset_32,96,96,64,2,fine_32,32,16,3,7,48,112,0.000000,0,44060.058594,44060.058594,1.000000,211250.000000,211250.000000,1.000000
concentric_tiles,offset_32,96,96,64,2,fine_32,32,16,3,8,48,128,0.000000,0,35937.500000,35937.500000,1.000000,220156.250000,220156.250000,1.000000
concentric_tiles,offset_32,96,96,64,2,fine_32,32,16,3,9,48,144,0.000000,0,27810.058594,27810.058594,1.000000,221250.000000,221250.000000,1.000000
concentric_tiles,offset_32,96,96,64,2,fine_32,32,16,3,10,48,160,0.000000,0,35937.500000,35937.500000,1.000000,220156.250000,220156.250000,1.000000
concentric_tiles,offset_32,96,96,64,2,fine_32,32,16,3,11,48,176,0.000000,0,44060.058594,44060.058594,1.000000,211250.000000,211250.000000,1.000000
concentric_tiles,offset_32,96,96,64,2,fine_32,32,16,3,12,48,192,0.000000,0,35937.500000,35937.500000,1.000000,220156.250000,220156.250000,1.000000
concentric_tiles,offset_32,96,96,64,2,fine_32,32,16,3,13,48,208,0.000000,0,27810.058594,27810.058594,1.000000,221250.000000,221250.000000,1.000000
concentric_tiles,offset_32,96,96,64,2,fine_32,32,16,3,14,48,224,0.000000,0,35937.500000,35937.500000,1.000000,220156.250000,220156.250000,1.000000
concentric_tiles,offset_32,96,96,64,2,fine_32,32,16,4,0,64,0,0.000000,0,33671.722412,33671.722412,1.000000,229531.250000,229531.250000,1.000000
concentric_tiles,offset_32,96,96,64,2,fine_32,32,16,4,1,64,16,0.000000,0,32261.810303,32261.810303,1.000000,229218.750000,229218.750000,1.000000
concentric_tiles,offset_32,96,96,64,2,fine_32,32,16,4,2,64,32,0.000000,0,33671.722412,33671.722412,1.000000,229531.250000,229531.250000,1.000000
concentric_tiles,offset_32,96,96,64,2,fine_32,32,16,4,3,64,48,0.000000,0,35937.500000,35937.500000,1.000000,220156.250000,220156.250000,1.000000
concentric_tiles,offset_32,96,96,64,2,fine_32,32,16,4,4,64,64,0.000000,0,33671.722412,33671.722412,1.000000,229531.250000,229531.250000,1.000000
concentric_tiles,offset_32,96,96,64,2,fine_32,32,16,4,5,64,80,0.000000,0,32261.810303,32261.810303,1.000000,229218.750000,229218.750000,1.000000
concentric_tiles,offset_32,96,96,64,2,fine_32,32,16,4,6,64,96,0.000000,0,33671.722412,33671.722412,1.000000,229531.250000,229531.250000,1.000000
concentric_tiles,offset_32,96,96,64,2,fine_32,32,16,4,7,64,112,0.000000,0,35937.500000,35937.500000,1.000000,220156.250000,220156.250000,1.000000
concentric_tiles,offset_32,96,96,64,2,fine_32,32,16,4,8,64,128,0.000000,0,33671.722412,33671.722412,1.000000,229531.250000,229531.250000,1.000000
concentric_tiles,offset_32,96,96,64,2,fine_32,32,16,4,9,64,144,0.000000,0,32261.810303,32261.810303,1.000000,229218.750000,229218.750000,1.000000
concentric_tiles,offset_32,96,96,64,2,fine_32,32,16,4,10,64,160,0.000000,0,33671.722412,33671.722412,1.000000,229531.250000,229531.250000,1.000000
concentric_tiles,offset_32,96,96,64,2,fine_32,32,16,4,11,64,176,0.000000,0,35937.500000,35937.500000,1.000000,220156.250000,220156.250000,1.000000
concentric_tiles,offset_32,96,96,64,2,fine_32,32,16,4,12,64,192,0.000000,0,33671.722412,33671.722412,1.000000,229531.250000,229531.250000,1.000000
concentric_tiles,offset_32,96,96,64,2,fine_32,32,16,4,13,64,208,0.000000,0,32261.810303,32261.810303,1.000000,229218.750000,229218.750000,1.000000
concentric_tiles,offset_32,96,96,64,2,fine_32,32,16,4,14,64,224,0.000000,0,33671.722412,33671.722412,1.000000,229531.250000,229531.250000,1.000000
concentric_tiles,offset_32,96,96,64,2,fine_32,32,16,5,0,80,0,0.000000,0,32261.810303,32261.810303,1.000000,229218.750000,229218.750000,1.000000
concentric_tiles,offset_32,96,96,64,2,fine_32,32,16,5,1,80,16,0.000000,0,37790.527344,37790.527344,1.000000,221875.000000,221875.000000,1.000000
concentric_tiles,offset_32,96,96,64,2,fine_32,32,16,5,2,80,32,0.000000,0,32261.810303,32261.810303,1.000000,229218.750000,229218.750000,1.000000
concentric_tiles,offset_32,96,96,64,2,fine_32,32,16,5,3,80,48,0.000000,0,27810.058594,27810.058594,1.000000,221250.000000,221250.000000,1.000000
concentric_tiles,offset_32,96,96,64,2,fine_32,32,16,5,4,80,64,0.000000,0,32261.810303,32261.810303,1.000000,229218.750000,229218.750000,1.000000
concentric_tiles,offset_32,96,96,64,2,fine_32,32,16,5,5,80,80,0.250000,0,37790.527344,29094.675381,0.769893,221875.000000,175755.449219,0.792137
concentric_tiles,offset_32,96,96,64,2,fine_32,32,16,5,6,80,96,0.500000,1,32261.810303,16892.808822,0.523616,229218.750000,133148.939453,0.580882
concentric_tiles,offset_32,96,96,64,2,fine_32,32,16,5,7,80,112,0.500000,1,27810.058594,14678.575790,0.527815,221250.000000,128296.109375,0.579869
concentric_tiles,offset_32,96,96,64,2,fine_32,32,16,5,8,80,128,0.500000,1,32261.810303,16892.808822,0.523616,229218.750000,133148.939453,0.580882
concentric_tiles,offset_32,96,96,64,2,fine_32,32,16,5,9,80,144,0.250000,0,37790.527344,29094.675381,0.769893,221875.000000,175755.449219,0.792137
concentric_tiles,offset_32,96,96,64,2,fine_32,32,16,5,10,80,160,0.000000,0,32261.810303,32261.810303,1.000000,229218.750000,229218.750000,1.000000
concentric_tiles,offset_32,96,96,64,2,fine_32,32,16,5,11,80,176,0.000000,0,27810.058594,27810.058594,1.000000,221250.000000,221250.000000,1.000000
concentric_tiles,offset_32,96,96,64,2,fine_32,32,16,5,12,80,192,0.000000,0,32261.810303,32261.810303,1.000000,229218.750000,229218.750000,1.000000
concentric_tiles,offset_32,96,96,64,2,fine_32,32,16,5,13,80,208,0.000000,0,37790.527344,37790.527344,1.000000,221875.000000,221875.000000,1.000000
concentric_tiles,offset_32,96,96,64,2,fine_32,32,16,5,14,80,224,0.000000,0,32261.810303,32261.810303,1.000000,229218.750000,229218.750000,1.000000
concentric_tiles,offset_32,96,96,64,2,fine_32,32,16,6,0,96,0,0.000000,0,33671.722412,33671.722412,1.000000,229531.250000,229531.250000,1.000000
